2018-06-20 23:53
【双箭股份：实控人提议公司回购1亿元-2亿元股份】财联社6月20日讯，双箭股份晚间公告，公司实际控制人沈耿亮认为公司目前股价已经不能反映公司的真正价值，提议公司以集中竞价交易的方式回购公司股份，回购价格不超过8元/股，回购总金额不低于1亿元，不超过2亿元。公司将尽快就上述内容制定回购议案，提请公司董事会审议。
2018-06-20 18:09
【华瑞股份：实控人倡议员工增持 并承诺兜底】财联社6月20日讯，华瑞股份公告，控股股东、实际控制人、董事长孙瑞良提交增持公司股票倡议书，鼓励员工积极买入公司股票。孙瑞良承诺，凡于2018年6月21日至7月11日期间净买入的公司股票，且连续持有12个月以上并在职的员工，孙瑞良将对亏损部分予以全额补偿；若有股票增值收益则归员工个人所有。
2018-06-20 17:45
【中国移动回应投资小米IPO：消息属实 已签署《基石投资协议》】财联社6月20日讯，中国移动的相关负责人回应投资小米IPO，中国移动一直以来都在积极进行TMT行业布局，寻找战略投资机会。通过参与小米集团的IPO投资，中国移动期望可实现与小米集团之间的资源互补，获取终端、物联网和5G业务等方面的协同效应，有助于提高业务能力和服务水平，扩大业务版图，增强客户黏性，进一步提升公司的竞争力和影响力。中国移动并未向记者透露投资的具体金额及所占股比。（证券时报）
2018-06-20 17:44
【重庆出台2018年新能源汽车补贴政策 燃料电池车按国家40%补助】财联社6月20日讯，重庆市财政局发布《重庆市2018年度新能源汽车推广应用财政补贴政策》，新能源乘用车补贴标准，R≥300纯电车型约为同期国家标准的50%，其余车型为同期国家标准的46%。新能源客车补贴标准约为同期国家标准的20%。新能源货车（专用车）补贴标准，约为同期国家标准的30%。燃料电池汽车补贴标准约为同期国家标准的40%。
2018-06-20 17:42
【审计署：部分个人消费贷实际流入楼市股市】财联社6月20日讯，受国务院委托，审计署审计长胡泽君报告2017年度中央预算执行和其他财政收支的审计情况。审计发现，9家大型国有银行违规向房地产行业提供融资360.87亿元，抽查的个人消费贷款中也有部分实际流入楼市股市；一些金融机构通过发行短期封闭式理财产品吸收资金，用于投资长期项目等，存在期限错配风险。
2018-06-20 17:39
财联社6月20日讯，韩国将对21个加密货币交易所的安全系统进行审查。
2018-06-20 17:38
财联社6月20日讯，证监会接受上海矩子科技股份有限公司、康泰医学系统（秦皇岛）股份有限公司首次公开发行股票并在创业板上市材料。
2018-06-20 17:37
【曲江文旅：控股股东拟增持1.5%至2.0%股份】财联社6月20日讯，曲江文旅公告，控股股东旅游投资集团计划自本公告日起六个月内增持公司股份，增持数量不低于公司股份总数的1.5%，不超过2.0%。截至6月20日，旅游投资集团持有公司股份数量为9273.32万股，占公司股份总数的51.66%。
2018-06-20 17:33
【5月全国铁路货运总发送量同比增长11.8% 创今年以来新高】财联社6月20日讯，从中国铁总获悉，5月份全国货运总发送量33884万吨，同比增长11.8%，创今年以来新高。5月份全国货运总周转量为2409亿吨公里，同比增长10.9%。 前5个月全国铁路固定资产投资累计完成额为1993.43亿元，同比下降8.5%。
2018-06-20 17:26
财联社6月20日讯，据伊朗媒体Seda报道，伊朗石油部长赞加内或将接受有条件的增产。
2018-06-20 17:24
【国家药监局：简化程序 加快境外新药国内上市】财联社6月20日讯，为满足临床急需，让患者早日用上“救命药”，尽快让一批防治严重危及生命疾病的境外新药在国内上市，国家药品监管局进一步简化境外上市新药审批程序、优化药品临床试验审批程序、取消进口药品逐批强制检验等政策，加快境外药品审评审批。（央视新闻）
2018-06-20 17:18
财联社6月20日讯，永太科技公告，拟减持所持富祥股份，预计所减持股份数量合计将不超过872.05万股，即不超过富祥股份总股本的7.76%。
2018-06-20 17:12
【天津首次发布实施火电厂大气污染物排放地方标准】财联社6月20日讯，从天津市环保局获悉，为进一步降低火电厂大气污染物排放水平，天津市近日发布了《火电厂大气污染物排放标准》（DB12/810-2018），并将于2018年7月1日起正式实施，这也是天津市首次发布实施火电厂大气污染物排放的地方标准。
2018-06-20 17:04
财联社6月20日讯，邦讯技术公告，股东戴芙蓉质押的股份触及平仓线，占公司总股本的16.327%，其中0.1072%股份被动减持。
2018-06-20 17:00
【华电重工：公司副董事长霍利被立案调查】财联社6月20日讯，华电重工公告，从控股股东中国华电科工集团有限公司获悉，公司副董事长霍利因涉嫌严重违法问题被中共黑龙江省纪律检查委员会、黑龙江省监察委员会 立案调查、留置。
2018-06-20 16:56
【小米基石投资者门槛5000万美金 锁定期超常规】财联社6月20日讯，从不同的信源获悉，对于投资者来说，若想成为小米的基石投资者，最低门槛是5000万美金，并且有长于常规6个月的锁定期。部分信源表示，部分实力较弱的机构被建议其锁定期延长，最长或为2年。除了中资机构外，也有不少外资机构愿意参与小米的基石投资，一位接近小米基石投资的知情人士表示，这其中就包括某中东大型基金。（腾讯）
2018-06-20 16:55
【兴业银行计划为青海提供200亿绿色融资】财联社6月20日讯，兴业银行与青海省人民政府就“构建绿色金融体系”战略合作协议签约。根据协议，双方将携手共建绿色信贷、绿色债券、绿色发展基金等多元及互为补充的绿色金融服务体系。同时，兴业银行将紧密围绕青海省绿色生态产业发展规划，为三江源保护与国家公园建设，以及锂电产业链、新材料、光伏光热、盐湖资源综合利用四个“千亿元产业”以及节能减排、产业升级、循环经济等领域提供金融支持，加快推进绿色产业发展和传统产业绿色化改造升级。
2018-06-20 16:46
