2018-08-28 17:47
【国办：制定促进3岁以下婴幼儿照护服务发展的指导性文件】财联社8月28日讯，国务院印发深化医药卫生体制改革2018年下半年重点工作任务的通知。要求制定促进3岁以下婴幼儿照护服务发展的指导性文件。制定医养结合机构服务和管理指南。开展安宁疗护试点。制定健康产业发展行动纲要。促进“互联网+医疗健康”发展。健全互联网诊疗收费政策，进一步完善医保支付政策，逐步将符合条件的互联网诊疗服务纳入医保支付范围。
2018-08-28 17:03
【恒大总裁：今年恒大完成5500亿目标没有问题】财联社8月28日讯，恒大总裁夏海钧在业绩会上表示，恒大今年5500亿销售目标不打算调整。上半年已经销售了3402亿元，目前恒大的可售货值为7000亿，今年恒大完成5500亿目标没有问题。（财联社记者 陈业）
2018-08-28 17:01
【复星国际：上半年净利润68.6亿元 同比增长约17%】财联社8月28日讯，复星国际发布半年报，上半年收入达人民币435.1亿元，同比增长约20%。归属于母公司股东之利润达人民币68.6亿，同比增长约17%。董事长郭广昌表示，复星将继续围绕健康、快乐、富足的核心战略进行投资布局及深度产业运营。继续推动成员企业资产对接资本市场，包括目前正在酝酿的宝宝树、复星旅游文化集团等成员企业的上市计划。
2018-08-28 17:00
【财政部部长刘昆：积极财政政策要更加积极 加大基础设施领域补短板的力度】财联社8月28日讯，财政部部长刘昆向全国人大常委会报告今年以来预算执行情况以及下一步财政重点工作安排，积极财政政策要更加积极，提高政策的前瞻性、灵活性、有效性，在扩大内需和结构调整上发挥更大作用，做好稳就业、稳金融、稳外贸、稳外资、稳投资、稳预期工作。促进经济运行保持在合理区间，在进一步落实好年初出台的各项减税降费政策的同时，将企业研发费用加计扣除比例提高到75％的政策由科技型中小企业扩大至所有企业。把补短板作为当前深化供给侧结构性改革的重点任务，加大基础设施领域补短板的力度，督促和指导地方加快新增债券发行节奏，保障必要的在建工程项目建设。推动加快建立促进房地产市场平稳健康发展长效机制。强化地方政府债务管理。坚定做好去杠杆工作，把握好力度和节奏。
2018-08-28 16:59
财联社8月28日讯，新华保险上半年净利润58亿元人民币。
2018-08-28 16:59
【国办：大力推进药品供应保障制度建设】财联社8月28日讯，国务院印发深化医药卫生体制改革2018年下半年重点工作任务的通知。要求有序推进分级诊疗制度建设，鼓励社会办医疗机构及康复、护理等机构参与医疗联合体建设。降低大型医用设备检查治疗和检验等价格。推动国有企业办医疗机构改革。加快完善全民医保制度，制定完善中国特色医疗保障制度改革方案。全面落实异地就医结算政策，扩大定点机构覆盖面。发展商业健康保险。调整国家基本药物目录，制定完善国家基本药物制度的指导性文件，推动优先使用基本药物。配合抗癌药降税政策，推进各省（自治区、直辖市）开展医保目录内抗癌药集中采购，对医保目录外的独家抗癌药推进医保准入谈判。开展国家药品集中采购试点，明显降低药品价格。有序加快境外已上市新药在境内上市审批。制定零售药店分类分级管理的指导性文件，支持零售药店连锁发展。
2018-08-28 16:57
财联社8月28日讯，中国银行上半年净利润1,091亿元人民币，不良贷款率1.43%。
2018-08-28 16:50
【中国电影：上半年净利同比增11% 证金公司增持】财联社8月28日讯，中国电影披露半年报，公司上半年实现营收46.19亿元，同比增长1%；净利润6.67亿元，同比增长11%；每股收益0.36元。报告期内，公司主导或参与出品并投放市场的影片8部，累计实现票房76.83亿元，占全国同期影片票房总额的24%。股东方面，证金公司持股比例由一季度末的0.75%上升至2.23%，社保基金一零五组合、六零三组合新进前十大股东名单。
2018-08-28 16:41
【平安好医生：上半年亏损4.44亿元】财联社8月28日讯，平安好医生上市后首份财报：上半年营业收入达人民币11.23亿元，同比增长150.3%，其中，家庭医生业务收入人民币1.86亿元，同比增长91.4%。上半年净亏损人民币4.44亿元，同比亏损缩小2.6%。
2018-08-28 16:40
【农业银行：上半年净利同比增6.7%】财联社8月28日讯，农业银行披露半年报，上半年营业收入3079.5亿元人民币，同比增长10.25%，净利润1158亿元，同比增长6.7%，上半年不良贷款率1.62％。
2018-08-28 16:36
财联社8月28日讯，国家市场监管总局发布进一步推进企业简易注销登记改革的通知，支持各地试点进一步优化企业简易注销登记程序，鼓励各地探索构建企业注销登记服务平台。
2018-08-28 16:32
财联社8月28日讯，中国恒大披露半年报，上半年营收3004亿元，同比增长59.8%，股东应占利润308.1亿，同比增长63.6%。
2018-08-28 16:31
【新华社：纪录片《粤港澳大湾区》开机】财联社8月28日讯，中央广播电视总台、广东省委宣传部和广东广播电视台28日在京宣布，其联合摄制的三集纪录片《粤港澳大湾区》开机。广东省委常委、宣传部部长傅华说，今年是改革开放40周年，也是粤港澳大湾区建设的开局之年，纪录片《粤港澳大湾区》将从粤港澳三地合作的历史和成果出发，对标全球著名湾区发展现状和不同的发展道路，阐述粤港澳大湾区成为世界第四个湾区的硬实力、软环境，探索大湾区发展的方向、路径和目标愿景，让全世界观众以全新的角度重新了解和审视经过改革开放40年发展出来一个全新的粤港澳大湾区。
2018-08-28 16:28
【福建约谈滴滴 加快清理不合规车辆和驾驶员】财联社8月28日讯，从福建省运管局获悉，昨日省运管局联合省交通执法总队约谈滴滴出行科技公司，就履行平台主体责任、加快清理不合规车辆和驾驶员、构建突发事件应急处置机制、严肃处理线上线下人车不符和提高监管数据传输质量等问题，要求滴滴公司逐一进行正面解答和说明，立即采取措施，加以整改。
2018-08-28 16:21
【美公布对华钢制轮毂反补贴调查初裁结果】财联社8月28日讯，商务部消息，华盛顿时间2018年8月27日，美国商务部公布对华钢制轮毂（Certain Steel Wheels）反补贴调查初裁结果，裁定强制应诉企业厦门日上车轮集团股份有限公司的补贴幅度为58.75%，浙江金固股份有限公司和上海誉泰实业有限公司的补贴幅度为172.51%；其他中国企业的补贴幅度为58.75%。据美方统计，2017年我输美涉案产品3.88亿美元。
2018-08-28 16:19
【西安：住房租赁合同中不得涉及住房租赁租金贷款相关内容】财联社8月28日讯，西安发布进一步规范住房租赁市场的通知，对涉嫌存在违法违规行为的企业或个人将予以曝光，违法违规行为一经查实，将严格依法处罚。必须加强住房租赁从业人员管理和培训，提升从业人员素养，严格规范业务流程。签订的住房租赁合同中不得涉及住房租赁租金贷款相关内容，如需办理住房租赁租金贷款需按中国银行保险监督管理委员会相关要求办理。
2018-08-28 16:17
【外交部：希望美国有些人不要入戏太深、不能自拔】财联社8月28日讯，8月28日外交部例行记者会上，有记者问：据报道，美军舰队司令部司令格雷迪称，俄罗斯和中国正寻求取代美成为自由、繁荣国家的伙伴，美海上掌控和力量投射正受到俄中挑战。美已正式恢复海军第二舰队建制，海上竞争及挑战美海上安全与优势的日子已重新到来。中方对此有何评论？外交部发言人华春莹：冷战已经结束近30年，但美国有些人似乎还在沉迷于寻找对手、甚至制造敌人的独角戏。维护世界和地区和平稳定事关各国共同利益，也关乎我们的共同未来。希望这些人不要入戏太深、不能自拔。（人民日报）
2018-08-28 16:15
财联社8月28日讯，商务部反垄断局消息，USFI SPI风险贷款私人有限公司与加拿大养老金计划投资委员会等经营者新设合营企业案进入公示期，时间为2018年8月28日至2018年9月6日。
2018-08-28 16:11
财联社8月28日讯，香港恒生指数收盘上涨80.35点，涨幅0.28%，报28351.62点。
2018-08-28 16:08
财联社8月28日讯，私募股权投资公司Apollo将以26亿美元收购Aspen保险公司。（英国金融时报）
2018-08-28 16:06
【中国农情遥感监测为147个国家和地区提供服务】财联社8月28日讯，日前从中国科学院空天信息研究院获悉，该院研发的全球农情遥感速报系统已同时为全球147个国家和地区提供农情信息服务。据了解，27日至29日在海南三亚举行的数字“一带一路”农业与粮食安全工作组2018年年度研讨会上，还计划将中国研发的全球农情遥感云服务平台，定制成“一带一路”沿线国家及地区直接可用的农情监测云平台。（新华社）
2018-08-28 16:04
财联社8月28日讯，山东黄金据称开始预推介10亿美元的香港IPO。（IFR）
2018-08-28 15:58
【财政部长刘昆：1-7月各地发行置换债券10866.16亿元】财联社8月28日讯，财政部部长刘昆向全国人大常委会作《国务院关于今年以来预算执行情况的报告》、谈到防范化解地方政府债务风险时表示，今年地方政府债务限额比去年增加2.18万亿元，1-7月各地共发行置换债券10866.16亿元。（新京报）
2018-08-28 15:54
【马来西亚部长：碧桂园森林城市禁售尚无有效法令】财联社8月28日讯，马来西亚房屋与地方政府部部长Zuraida Kamaruddin表示，马哈蒂尔关于森林城市不得向外国人售卖房屋的言论并未形成实际有效的政策法令。该部长是在参加国家规划实体委员会会议时向现场媒体表示上述言论的，她表示，对森林城市禁售一事必须进行评估，然后向总理提交一份报告。（Malay Mail）
2018-08-28 15:54
【全国人大常委会传染病防治法执法检查组建议：尽快修订传染病防治法等弥补制度缺陷】财联社8月28日讯，今天上午，全国人大常委会副委员长王晨在向大会作关于检查传染病防治法实施情况的报告时，针对传染病防治相关法律法规滞后等问题，建议尽快修订传染病防治法等，弥补制度缺陷。（检察日报）
2018-08-28 15:50
财联社8月28日讯，发改委：7月份成品油消费量2754万吨，同比增长7.2%。1-7月份成品油表观消费量18549万吨，同比增长5.8%。7月份天然气产量129亿立方米，同比增长9.4%；天然气进口量98亿立方米，同比增长33.6%；天然气表观消费量224亿立方米，同比增长19.1%。
2018-08-28 15:48
【保险业将建保险实名查验登记平台 严打失信行为】财联社8月28日讯，日前从银保监会获悉，保险业将建立保险实名查验登记平台，用于保险实名信息查验、登记和保险账户管理，旨在规范保险业务行为，保护保险消费者合法权益。（新华社）
2018-08-28 15:46
【深深房A：上半年净利同比增139.80%】财联社8月28日讯，深深房A披露半年报，公司实现营业收入13.18亿元，同比增长80.16%；归属于上市公司股东的净利润3.29亿元，同比增长139.80%。
2018-08-28 15:45
【分众传媒：上半年净利同比增长约32.14%】财联社8月28日讯，分众传媒披露半年报，公司实现扣除增值税后营业收入71.10亿元，同比增长约26.04%。归属于上市公司股东的净利润33.47亿元，同比增长约32.14%。截至2018年7月末，公司已形成了覆盖约300多个城市的生活圈媒体网络。其中，自营楼宇媒体在售点位共约216.7万台，覆盖全国约201个城市和地区以及韩国的15个主要城市。
2018-08-28 15:42
【国金证券：上半年净利润4.96亿元 同比下滑10%】财联社8月28日讯，国金证券披露半年报，公司上半年营收16.74亿元，同比下滑17%；净利润4.96亿元，同比下滑10%。基本每股收益0.164元。报告期内，公司证券经纪业务营收6.11亿元，同比下降7%；投资银行业务营收1.75亿元，同比下降72%；证券投资业务营收2.34亿元，同比增长94%。
2018-08-28 15:40
【IPO发审会今日三过二：青岛银行和苏州迈为顺利过会】财联社8月28日讯，第十七届发审委第133次工作会议召开，3家企业上会冲刺IPO。记者获悉，青岛银行股份有限公司和苏州迈为科技股份有限公司过会，浙江力邦合信智能制动系统股份有限公司被否。青岛银行的过会，成为2017年10月至今第五家成功闯关IPO的银行。一位投行人士分析，只要是能够上会未撤销的金融机构，例如银行、信托、券商和保险公司，百分之百能够成功过会。“只是拿批文时间早晚的问题，这些企业算是排队IPO企业中的优质资产。”（腾讯新闻《一线》）
2018-08-28 15:40
财联社8月28日讯，旷达科技半年报拟10派2元。
2018-08-28 15:39
【吉林省长春市财政局全力支持全市招商引资和重大项目建设】财联社8月28日讯，吉林省长春市财政局积极拓宽资金渠道，强化资金管理，全面落实政策，支持保障全市招商引资和重大项目顺利推进。积极拓宽资金渠道，全力保障项目推进；对于竞争性领域投资专项，研究采取贷款贴息、股权投资、基金投入等市场化模式，充分发挥市场机制作用和政府投入引导作用。对于公共基础设施建设领域投资专项，积极推进政府和社会资本合作（PPP）、向社会购买服务等市场化模式；全面强化资金管理，严格防范财政风险。
2018-08-28 15:32
【预告：十三届全国人大常委会将于8月31日下午4:00召开新闻发布会】财联社8月28日讯，十三届全国人大常委会第五次会议正审议电子商务法草案、土壤污染防治法草案和关于修改个人所得税法的决定草案等。如获通过，将邀请全国人大机关和财政部、税务总局等部门负责人出席8月31日的下午4:00新闻发布会，共同回答与这几部法律案有关的问题。
2018-08-28 15:21
【商务部：非洲33个最不发达国家97%的产品享受零关税】财联社8月28日讯，今日中非合作论坛北京峰会经贸工作吹风会上，商务部副部长钱克明表示，对非洲已经建交的国家当中有33个最不发达的国家，它们97%的输华产品享受零关税。中国将继续向非洲开放市场，包括举办中国国际进口博览会，给非洲很多最不发达国家提供了免费摊位。
2018-08-28 15:18
【王晨：动物疫苗接种流于形式 去年狂犬病居全国传染病报告死亡数第四位】财联社8月28日讯，全国人大常委会副委员长王晨今天上午向大会作传染病防治法执法实施情况的报告时指出，近年来我国城乡各地养犬数量大量增加，犬只伤人、致死事件时有发生。据统计，2017年狂犬病居全国传染病报告死亡数第四位，发病516例，死亡502例。虽然多地出台了犬只管理的地方性法规和规章，但职责涉及农业、公安、卫生等多个部门，存在责任落实不到位、工作衔接有漏洞，一些制度如办理养犬证和动物疫苗接种等规定流于形式，监管部门重事后处置、轻事前监管等问题，人民群众对此反映强烈。（检察日报）
2018-08-28 15:13
【天津市客管办联合公安机关约谈滴滴出行】财联社8月28日讯，天津市客管办昨天下午联合天津公安机关对滴滴公司开展联合约谈，要求滴滴公司落实企业安全生产的主体责任，以安全为底线，切实保障人民群众生命财产安全。同时，针对天津网约车市场情况，对滴滴公司提出了相关要求。
2018-08-28 15:02
【期市收盘涨跌互现 工业品震荡分化PTA领涨】财联社8月28日讯，期市收盘涨跌互现，工业品震荡分化，PTA涨近5%创五年新高，焦炭涨超2%，沪锌、沪铝涨超1%，橡胶跌近2%，铁矿石、螺纹钢、动力煤、燃油等小幅飘绿；农产品中油脂油料弱势震荡，苹果涨近2%。
2018-08-28 15:00
【收评：沪指全天窄幅震荡 有色表现活跃】财联社8月28日讯，沪指全天维持窄幅震荡盘整态势，市场交投气氛较为清淡，有色板块表现抢眼，神火股份封涨停。市场总体做多热情不足，短期指数上方缺口位置压力骤显。沪指下跌0.11%，报收2777点；深成指上涨0.06%，报收8733点；创业板下跌0.02%，报收1493点。从盘面上看，分散染料、在线旅游、量子通信等板块涨幅居前；杭州亚运会、公交、可燃冰等板块跌幅居前。沪股通净流入6.34亿，深股通净流入9.84亿。
2018-08-28 14:42
财联社8月28日讯，日本和中国将联合发展电动汽车充电技术。（NHK）
2018-08-28 14:30
财联社8月28日讯，腾讯控股计划在美团点评的香港首次公开募股(IPO)中作为基石投资者，投资4亿美元。
2018-08-28 14:27
【快讯：重药控股午后大跌6%二度临停 盘中振幅高达26%】财联社8月28日讯，重药控股（即*ST建峰）今日恢复上市，大幅高开17.54%之后，一路震荡下挫，午后股价大跌6%，二度临停，盘中振幅高达26%，成交额已超11亿。在重庆市国资委的主导下，*ST建峰置出全部化工资产和负债，发行股份将重庆医药装入上市公司，公司主营业务将从化工变为医药流通。
2018-08-28 14:23
【复星国际收购知名德企通过欧盟反垄断审查】财联社8月28日讯，欧盟委员会27日发布公告，宣布复星国际收购德国知名智能制造企业爱孚迪(FFT)通过欧盟反垄断审查。今年6月，复星国际发布公告，宣布通过旗下基金收购爱孚迪。资料显示，总部设在德国富尔达的爱孚迪成立于1974年，主营业务是为德国、美国、日本、中国等国的汽车制造商提供柔性自动化制造系统，近年其业务范围还扩展至家电等非汽车行业。（中新社）
2018-08-28 14:21
【刘昆：平衡好防风险和稳增长的关系 继续推进存量政府债务置换】财联社8月28日讯，财政部部长刘昆表示，今年以来，我国积极防范化解地方政府债务风险，进一步完善监管政策，从规范金融企业对地方政府和国有企业投融资行为、加强对企业发行债券的监管等方面入手，坚决遏制隐性债务增量。与此同时，平衡好防风险和稳增长的关系，丰富债券品种，试点发行地方政府棚户区改造专项债券，继续推进存量政府债务置换，缓解地方政府集中偿债压力。
2018-08-28 14:18
【财政部：依法依规管控地方政府债务风险】财联社8月28日讯，财政部部长刘昆表示，要依法依规管控地方政府债务风险。坚决遏制隐性债务增量，督促整改政府投资基金、PPP、政府购买服务中的不规范行为，严禁各种违法违规担保和变相举债。妥善化解隐性债务存量，重点加强对高风险地区债务化解力度。进一步完善地方建设项目和资金管理。持续保持高压监管态势，建立健全跨部门联合惩戒机制，严肃问责地方政府、国有企业、金融机构、中介机构违法违规融资担保行为。研究出台加快融资平台公司市场化转型、地方政府债务信息公开等制度办法，加快推进权责发生制政府综合财务报告制度改革，健全债务管理长效机制。
2018-08-28 14:13
【苹果新品发布会锁定9月12日：双SIM卡iPhone有两款】财联社8月28日讯，据法国广播电台Europe1最新消息，苹果公司每年一度的秋季新品发布会将于9月12日在乔布斯剧院举行，苹果将推出三款iPhone机型：6.1英寸LCD版iPhone机型、5.8英寸和6.5英寸OLEDiPhone机型，6.1和6.5英寸将在中国提供双卡双待版本。
2018-08-28 14:10
财联社8月28日讯，意大利天然气运营商SNAM据悉与中国国家电网签署谅解备忘录。（彭博）
2018-08-28 14:02
【中石油前7月油气产量超进度 上游大规模上产】财联社8月28日讯，中石油集团28日在官网披露，今年3月以来，大庆油田、长庆油田、新疆油田、西南油气田等各大油气田相继迎来上产“最忙季”。围绕全年原油1亿吨稳产和千亿立方米天然气上产目标，中石油持续加大国内勘探开发力度，今年前7个月油气产量超进度完成全年计划57%和59%，新井完钻数完成全年计划80%。
2018-08-28 14:00
【快讯：海南板块异动拉升】财联社8月28日讯，海南板块异动拉升。大东海A、海南瑞泽、罗牛山、海南高速、海汽集团、钧达股份、*ST罗顿、海峡股份等个股均有拉升表现。
2018-08-28 13:53
财联社8月28日讯，中国互联网金融举报信息平台已在“互联网金融举报范围”内列入“代币融资发行”内容。（B圈）
2018-08-28 13:41
【诺基亚获欧洲投资银行5亿欧元贷款用于5G研发】财联社8月28日讯，诺基亚公司周一表示，获得了欧洲投资银行5亿欧元贷款，用于进一步加快对下一代移动通讯标准5G技术的研发。诺基亚表示，这笔贷款得到了欧洲战略投资基金的支持，将帮助发展一个能够为欧洲创新和增长提供赋能技术的领域。（华尔街日报）
2018-08-28 13:40
【世界旅游组织：2017年中国游客出境旅游消费全球第一】财联社8月28日讯，世界旅游组织( UNWTO ) 27日公布的最新统计数字显示，2017年国际游客数量增长了7%，为2010年以来的最大增幅，中国继续引领全球出境旅游。2017年，中国游客在国际旅游上花费了2580亿美元，几乎占全球总支出的五分之一。
2018-08-28 13:30
【快讯：眼科概念股午后直线拉升】财联社8月28日讯，眼科概念股午后直线拉升，兴齐眼药封涨停，博士眼镜、欧普康视、爱尔眼科等多只个股走强。消息上，习近平近日作出重要指示强调，共同呵护好孩子的眼睛，让他们拥有一个光明的未来。
2018-08-28 13:28
【综合防控儿童青少年近视实施方案将于近期印发】财联社8月28日讯，教育部联合国家卫生健康委等有关部门研究制定了综合防控儿童青少年近视实施方案，并向相关部门和社会广泛征求意见。方案提出了防控儿童青少年近视的阶段性目标，明确了家庭、学校、医疗卫生机构等各方面责任，并决定建立全国儿童青少年近视防控工作评议考核制度。方案近期将正式印发实施。
2018-08-28 13:24
【习近平：共同呵护好孩子的眼睛 让他们拥有一个光明的未来】财联社8月28日讯，中共中央总书记、国家主席、中央军委主席习近平近日作出重要指示指出，我国学生近视呈现高发、低龄化趋势，严重影响孩子们的身心健康，这是一个关系国家和民族未来的大问题，必须高度重视，不能任其发展。习近平指示有关方面，要结合深化教育改革，拿出有效的综合防治方案，并督促各地区、各有关部门抓好落实。习近平强调，全社会都要行动起来，共同呵护好孩子的眼睛，让他们拥有一个光明的未来。（新华社）
2018-08-28 13:11
【新飞复工 康佳集团总裁周彬表示有上市计划】财联社8月28日讯，28日上午，新飞于河南新乡举行复工仪式。康佳集团总裁周彬表示，新飞将独立运营，未来也有独立上市打算，上市途径不仅限于IPO，将在A股还是港股上市还未知。（新京报）
2018-08-28 13:06
【广东省交通厅：滴滴一直拒绝数据接入接受监管】财联社8月28日讯，广东省交通厅副厅长王富民透露，目前已有20多家网约车平台在广东省获得经营许可证，但在网约车管理上，滴滴出行无论在广东还是在全国，都拒绝将数据接入政府部门监管，不肯提供详尽的驾驶人员和运营车辆数据，因此无法进行有针对性的执法，只能靠原始的围堵来执法。
2018-08-28 12:58
【罗永浩：快如科技已完成第一轮1.5亿融资】财联社8月28日讯，锤子科技CEO罗永浩在微博上透露：子弹短信上线七天，快如科技已完成第一轮1.5亿融资。
2018-08-28 12:14
【电报|正荣地产将进军长租公寓】财联社8月28日讯，正荣地产（06158.HK）董事长黄仙枝在2018年中期业绩会上表示，正荣地产首个长租公寓将于不久后落地，长租公寓将为盘活存量资产提供新的渠道。正荣地产向财联社表示，长租公寓将首先考虑在一线和二线城市落地。（财联社记者 王海春）
2018-08-28 12:11
【电报|深圳控股回应深业置地原董事长被调查：还没有最终结果】财联社8月28日讯，深圳控股（00604.HK)董事长吕华在2018年中期业绩会上，回答财联社记者关于深业置地原董事长张健严重违纪一事称，张健正在接受深圳市纪委的调查，现在还没有最终的结果，对张健开除党籍和公职的决定已经做出了，目前还没有起诉，对深业置地工改项目基本上没有影响。（财联社记者 杨依依）
2018-08-28 12:03
财联社8月28日讯，美的地产本周寻求港交所批准IPO申请，融资规模5亿美元左右。（IFR）
2018-08-28 12:00
财联社8月28日讯，软银愿景基金将向众安在线投资1亿美元左右。（路透）
2018-08-28 11:49
【午间公告】财联社8月28日讯，海螺型材公告：股东盾安环境8月3日至27日减持公司总股本的0.9861%。五洋停车全资子公司所属的联合体中标8050万元立体停车场项目；华星创业拟作价4600万元向启创智通转让持有的珠海远利100%股权。
2018-08-28 11:46
【Nalco氧化铝最新招标成交价格周环比上涨7%】财联社8月28日讯，据外媒，Vitol Group（维多集团）以623美金/吨价格中标Nalco（印度国家铝业公司）3万吨氧化铝；Nalco上一笔8月20日招标成交氧化铝价格为580.5美元/吨，今日环比上涨42.5美元/吨。此外，国内氧化铝现货价格也已较本月初上涨约9%。（上海有色网）
2018-08-28 11:30
【午评：两市横盘震荡整固 市场缺乏热点板块】财联社8月28日讯，今日沪深两市股指集体小幅高开，早盘两市整体上在平盘线附近维持震荡走势，并无大起大落的走势出现。各个板块虽有拉升走势，但没有强势的领涨板块出现，表现均较为一般。沪指报收2780点；深成指上涨0.02%，报收8730点；创业板下跌0.13%，报收1491点。从盘面上看，有色、量子通信、自贸港等板块涨幅居前；水泥、啤酒、互联网保险等板块跌幅居前。沪股通净流入7.8亿，深股通净流入9.43亿。
2018-08-28 11:20
【FF内部邮件称首辆试产车已完成 具备完全功能】财联社8月28日讯，贾跃亭创办的美国电动汽车品牌FF（Faraday Future）又有了最新动向。当地时间7月27日凌晨，该公司员工收到了来自CEO办公室的邮件，该邮件称，FF91的第一辆试产车已经完成。（腾讯《一线》）
2018-08-28 11:17
【中保协发布《保险业公司治理实务指南总体框架》等四项标准】财联社8月28日讯，28日，中国保险行业协会正式发布《保险业公司治理实务指南总体框架》《保险业公司治理实务指南会议运作第1部分股东（大）会》《保险业公司治理实务指南会议运作第2部分董事会》和《保险业公司治理实务指南会议运作第3部分监事会》4项团体标准。这是保险业乃至我国金融领域的首批公司治理团体标准，填补了金融领域公司治理标准空白。（上证报）
2018-08-28 11:14
【习近平向2018年“一带一路”知识产权高级别会议致贺信】财联社8月28日讯，2018年“一带一路”知识产权高级别会议28日在北京开幕，国家主席习近平向会议致贺信。习近平指出，中国发扬丝路精神，提出共建“一带一路”倡议，得到有关国家和国际社会广泛认同和热情参与，取得了丰硕成果。习近平强调，知识产权制度对促进共建“一带一路”具有重要作用。中国坚定不移实行严格的知识产权保护，依法保护所有企业知识产权，营造良好营商环境和创新环境。希望与会各方加强对话，扩大合作，实现互利共赢，推动更加有效地保护和使用知识产权，共同建设创新之路，更好造福各国人民。（新华社）
2018-08-28 11:11
【商务部印发关于做好农产品产销对接工作的通知】财联社8月28日讯，商务部印发《关于做好农产品产销对接工作的通知》。《通知》要求，深入推进电子商务进农村综合示范，完善县、乡、村三级物流体系，构建农村产品上行通道。发挥电商平台大数据优势，形成交易品种、数量、价格和地区分布等产销信息大数据，把需求更加直接、快速、准确地反馈到生产端，缓解产销对接过程中存在的信息不对称问题，实现农产品产销精准对接。发挥电商平台品牌塑造优势，依托各地地域文化、优势资源、特色产业，培育一批网红农产品品牌，提高市场知名度，提升农产品价值，促进农民增收。
2018-08-28 11:11
