2018-10-13 18:10
【银保监会官员：鼓励保险机构更积极参与解决上市公司的股票质押流动性风险】财联社13日讯，银保监会保险资金运营部主任任春生在中国财富管理50人论坛上表示，鼓励保险机构以财务性和战略性投资的方式投资优质上市公司和民营上市公司，以更加灵活的方式更积极参与解决上市公司的股票质押流动性风险。（财联社记者 许祯）
2018-10-13 15:32
【银保监会官员：险资股权投资行业限制未来或取消】财联社13日讯，银保监会保险资金运营部主任任春生在中国财富管理50人论坛上表示，新成立的银保监会正在优化结构提高直接融资的比重，修订股权投资和保险私募基金的监管政策，采用负面清单以及结合正面引导。以前保险做股权投资有行业限制，未来可能就没有了，如果说财务投资，可能就没有行业限制了。（财联社记者 许祯）
2018-10-13 14:37
【今年福建省发行地方政府债券894亿元】财联社10月13日讯，日前，福建省通过中债北京总部政府债券发行系统发行地方政府项目收益专项债券140.4亿元。至此，福建省今年累计发行地方政府债券894.01亿元，其中新增债券628.28亿元，完成全年地方政府债券发行任务。（福建日报）
2018-10-13 14:00
【河北4市天然气调价最新通知下发】财联社10月13日讯，保定、张家口、廊坊、定州4市近日发布通知，调整天然气价格。以保定市为例，主城区居民销售价格上调0.28元/立方米，按照居民生活用气（炊事和生活热水用气）平均每户每月10立方米计算，每月多支出2.80元，全年多支出33.60元。（河北日报）
2018-10-13 13:11
【又一轮证券账户实名检查进行时 50家券商正进行自查】财联社10月13日讯，记者获悉，近日中国证券结算公司组织开展2018年度账户实名制管理落实情况自查工作。此次自查仅针对2017年和2018年未开展现场检查的50家证券公司。上海一家中型券商经纪业务人士告诉记者，此次自查为中国结算对券商每年一度的例行检查。相比往年，今年关注的重点多与这两年监管强调的适当性管理、反洗钱要求等相关。（证券时报）
2018-10-13 12:37
【朱光耀：预计美联储将在12月进行今年第四次加息】财联社10月13日讯，虽然特朗普言辞激烈地批评美联储货币政策过紧，但鲍威尔或不改加息步伐。今日，在中国财富管理50人论坛上，财政部原副部长朱光耀预计，美联储将在12月进行今年第四次加息。同时，朱光耀强调，虽然中美由于经济韧性强，回旋余地大，一段时间内承受能力强，但到2019年，贸易争端负面效果或开始显现，后续影响一定会蔓延，美方消费品市场会受很大影响。（财联社记者 许祯）
2018-10-13 12:36
【社科院副院长高培勇：总量性减税不合时宜 落脚点应是降低企业间接税】财联社13日讯，社科院副院长高培勇在中国财富管理50人论坛上表示，对于大规模减税，当我们意识到经济中主要矛盾是结构问题，矛盾主要方面在供给侧，之前流行的以刺激需求为主的总量性减税就显得不合时宜。建议未来要针对性地减税，以降低企业和实体经济的成本为目标，落脚点一定要在降低企业直接缴纳的间接税，而非个人缴纳的直接税上。（财联社记者 许祯）
2018-10-13 12:28
【2017年全国农村网络零售额突破万亿大关】财联社10月13日讯，在昨日举行的第三届中国农村电子商务大会上，中国国际电子商务中心正式发布《中国农村电子商务报告》。根据报告，随着国家对农村电商的政策支持力度持续加大，农村电商的基础设施明显改善，全国农村网络零售额也在去年突破万亿大关，达12448.8亿元人民币，同比增长39.1%。（央视）
2018-10-13 11:49
【IMF部门主管：美国挑起的贸易争端致经济下行风险增加】财联社10月13日讯，国际货币基金组织货币和资本市场部部门主管阿德里安说，贸易争端给投资者信心带来了不确定性，无法预计未来几个月将会产生怎样的结果。尽管现在贸易战还未对我们的预测基准产生实际影响，但是由于它所产生的不确定性，它的确已经影响了对于经济下行风险的评估。尽管没有办法评估其带来的叠加影响，但可以确定，经济下行的风险正在增加，也影响到我们宏观经济的预测值和金融市场的稳定性。（央视新闻）
2018-10-13 11:36
【A股节后大跌B面：配置盘加持ETF逆势增长】财联社10月13日讯，“十一”过后的首周里，上证指数累计下跌7.6%，这也许是2月9日以来A股度过的最煎熬的一周。但对ETF基金而言，该周的规模变化则折射与A股行情截然相反的一种市场方向。10月8日至10月12日有不少于62只股票ETF的份额出现正增长，合计增长达46.98亿份。业内人士认为，近期A股市场估值的不断走低，加之市场长期资金的增多，正在给配置盘资金更好的入场时机，不排除会有更多配置资金通过ETF入场。（21世纪经济报道）
2018-10-13 11:08
财联社10月13日讯，美国财长努钦表示，预计美国经济增速将超过IMF的预期。
2018-10-13 10:52
财联社10月13日讯，美国财长努钦表示，从美国经济增速来看，美国经济前景非常强劲。尊重美联储的独立性，认为金融环境过于宽松。
2018-10-13 10:40
【9月房企融资成本达2017年下半年以来峰值】财联社10月13日讯，从单月来看，2018年春节以来房企的各月平均融资成本，除6月外，基本都较上年同期有所增加。9月整体融资成本反弹至6.91%，达到去年下半年以来的最高值，房企融资成本的增加预计将进一步限制融资规模的增长。（克而瑞地产研究）
2018-10-13 10:15
【印度电商促销季开始：6天将售出10亿美元智能手机】财联社10月13日讯，作为全球第二大智能手机市场，印度正在为新里程碑做好准备。随着印度节日购物季10月10日的开始，手机正一如既往地成为最受欢迎的商品类目。来自Counterpoint Research的数据显示，在10月10日到10月15日的6天时间里，印度市场将售出总价值10亿美元的智能手机，创下新的纪录。（新浪科技）
2018-10-13 10:07
【一直播业务正式并入微博 又一家直播公司选择抱团取暖】财联社10月13日讯，今日，接近交易的知情人士透露，一直播业务已正式并入微博，双方团队保持独立运营，未来会继续加深合作。另一位接近微博人士也透露，相关消息肯定不是空穴来风。上述知情人士还表示，“一直播团队现在已经搬到新浪大厦办公。”这意味着，一直播正式结束与微博多年的战略合作关系，转而成为更为亲密的“一家人”。同时，一直播也成为又一家选择抱团取暖的直播公司。（36氪）
2018-10-13 09:43
【下月起天津居民生活用气价格上调】财联社10月13日讯，昨日，天津市发改委发出关于调整我市燃气管网居民用气销售价格并建立上下游价格联动机制的通知。结合我市实际，在充分听取听证会意见和建议的基础上，经市政府同意，决定调整天津市燃气管网居民用气价格。各档每立方米涨幅从0.23元至0.35元，调整后的居民用气价格自2018年11月5日起执行。
2018-10-13 09:37
【独家电报|中广核回应美涉核公告：推论不恰当 英国核电项目未使用美国技术】财联社10月13日讯 关于近日美国政府发布的涉核相关公告，中国广核集团13日对财联社记者回应称，我们已注意到相关报道，我们不理解美国政府对中广核的推论是基于已被证实的事实，还是已生效的司法判决。目前看，两者皆不成立，美国政府的推论是不恰当的，我们保留以法律手段维护企业合法权益的权力。中广核在英国开展的项目，没有使用美国核技术，并且核技术出口过程中受到中国监管局严格管制。我们将继续于合作伙伴一起推动英国新建核电项目。（财联社记者 刘雪）
2018-10-13 09:36
【最新调查显示：我国人均牛奶摄入量不足】财联社10月13日讯，日前发布的“中国人奶商指数调查报告”显示，中国人奶商指数险些不及格，公众日均牛奶摄入量与300g推荐量存在较大差距。专家指出，长期喝奶习惯差，会导致骨质疏松，并增加慢性病罹患风险。荷兰皇家菲仕兰中国高级副总裁杨国超表示，我国人均乳制品消费量偏低，应加强相关科普教育，并持续加大开发和引入符合中国老百姓需求的乳制品。（经济日报）
2018-10-13 09:31
【经济日报头版刊文：稳投资并非重回“投资刺激”老路】财联社10月13日讯，经济日报刊文称，近来，一度暂停的城轨交通、特高压等项目审批陆续开闸重启，一大批基建工程密集开工建设，引发了市场对于中国经济重回“投资刺激”老路的担忧，甚至有声音认为此举或将使坚持多年的供给侧结构性改革功亏一篑。 基于当前我国经济运行稳中有变、外部环境发生明显变化的判断，党中央、国务院提出把稳投资作为推动经济稳定增长的重要举措之一，强调既不过度依赖投资，也不能不要投资，着力聚焦补短板扩大有效投资，从短期看有利于熨平经济周期波动、抵御外部因素冲击，从长期看将对我国经济稳定增长形成有效支撑。高质量发展离不开高质量投资，高质量投资既构成了当期需求，拉动了经济增长，也形成了对未来的供给，对结构调整和经济增长产生重要影响。正因为如此，要保持宏观经济平稳增长，稳投资仍然是关键性因素之一。
2018-10-13 09:19
【全国首个现房销售试点亮相】财联社10月13日讯，距离广东省房协内部讨论逐步取消商品房预售制的材料曝光不到20天，全国首个商品房现房销售试点项目——深圳龙华金茂府亮相了。这意味着，深圳这座内地最先引进商品房预售制度的城市，在预售制度改革方面也率先迈出一步。不过，对于取消预售制度是否有必要，业内争议较大，多数业内人士建议在一些城市逐步落地预售制度改革试点，不应该“一刀切”全面取消。（证券时报）
2018-10-13 09:19
【A股蒸发4万亿后提前入冬 信托收益率上涨暖意融融】财联社10月13日讯，在A股遇冷之际，国内信托理财市场借着中秋和国庆的势头，有了进一步升温。9月24日至9月30日当周，信托产品发行数量较前一周猛增了64款，发行规模亦环比上涨25.84%，逼近300亿元大关口。数据显示，目前集合信托产品的收益率仍在上行。而从2017年的数据来看，去年整个信托业为信托投资者分配信托收益达6831.36亿元。业内人士表示，资金紧张了，想借钱的人很多，但能借出的钱却很少，信托理财的利率就上涨了，所以今年大部分信托公司的一年期理财收益都超过了8%，有的甚至达到了15%。（华夏时报）
2018-10-13 09:13
【旺季将至 快递价格“涨声不断”】财联社10月13日讯，“双11”的脚步越来越近，快递业“涨声不断”。9月底，中通率先宣布调整快递费用，随后，韵达、圆通、申通也发布调整派费的通知，将各网点到达上海地区的快件派费每票上调0.5元。目前，这一快递企业内部的价格调整传递到了终端，记者走访发现，北京市部分网点的快递价格有所提高，上涨幅度最高为每票3元。（北京日报）
2018-10-13 09:11
【证券时报头版评论：不可让垃圾股钻了退市制度的空子】财联社10月13日讯，证券时报刊文称，事实上，与其他“困难”公司相比，中弘股份当前的基本面很难说支撑其80亿元的市值是合理的，市场之手已然失灵。A股“1元退市制度”真正得以实施，意味着将退市决定权直接交由投资者“用脚投票”，理性投资被真正激活，投资者走向成熟，不再博弈退市制度、炒作垃圾股，保壳、炒壳失去市场，股市交易活力与资源配置效率将会得到极大提升。因此，若A股出现因触发“1元退市制度”而摘牌的个股，将具有巨大的标杆和示范意义。
2018-10-13 09:08
【证券日报头版：A股挺起腰杆需要做好三件事】财联社10月13日讯，证券日报头版刊文称，A股昨日走出自己的行情叫好的同时，更应该反思一下市场参与各方接下来应该做什么，首先要落实好国务院金融稳定发展委员会防范化解金融风险专题会议有关资本市场发展的精神。这需要相关部门鼎力合作、脚踏实地、高质高效的做好各项工作。其次，市场参与各方要形成合力，把劲儿用到维护市场稳健发展上来。这包括机构投资者、上市公司、散户投资者及其他市场参与机构等。第三，发展资本市场，服务实体经济，这是我们的既定方针。充分认识到这一点，就不会对A股市场的前途产生疑虑。
2018-10-13 08:53
【互联网宝宝产品年化收益率跌至2.98%】财联社10月13日讯，近期，互联网宝宝收益率持续下跌。融360监测的数据显示，国庆节前后两周（9月28日-10月4日）及（10月5日-10月11日）74只互联网宝宝产品的平均七日年化收益率分别为2.99%、2.98%，今年首次跌破3%。至此，宝宝理财收益率也实现了连续14周下跌，创今年以来新低。（证券日报）
2018-10-13 08:48
【15家钢铁公司三季报业绩有望同比增长】财联社10月13日讯，10月9日晚间，凌钢股份披露三季报，公司今年前三季度实现净利12.77亿元，同比增长28.21%。作为沪市首份三季报，凌钢股份不仅为沪市上市公司三季报开了个“好头”，也为钢铁股三季报披露提振了信心。截至昨日，除凌钢股份披露三季报业绩外，还有14家公司披露三季报业绩预告，这些公司业绩全部预喜。常宝股份、沙钢股份、柳钢股份、新兴铸管和久立特材等5家公司均预计2018年三季报净利润同比翻番。（证券日报）
2018-10-13 08:47
【业内人士：监管层暂停一周IPO发审会 一定程度上体现出呵护市场、稳定市场信心的用意】财联社10月13日讯，上海证券报刊文称，“谈IPO色变”确实是困扰A股多年的问题，每遇行情波动，市场上就会出现停发IPO的建议。历史上，A股市场共经历过9次IPO暂停与重启，IPO暂停的原因多与市场下跌有关。但实际上，IPO对二级市场指数的影响并不都是负面的。中信证券相关研究表明，IPO暂停期间市场有过大涨也有过下跌，IPO重启之后短期内呈现震荡走势，但重启一年内大概率是上涨的。业内人士认为，监管层安排发审委委员调研再融资事宜，并暂停一周IPO发审会的安排，既与既定的工作安排有关，也在一定程度上体现出了呵护市场、稳定市场信心的用意。
2018-10-13 08:39
【IPO发审会下周暂停 专家称不能将发审会的“空窗”与IPO停发直接划等号】财联社10月13日讯，昨日晚间，证监会官方网站发布关于“组织发审委委员调研企业融资”的简短消息，称下周将不召开IPO发审会。新股发行常态化是否又走到了十字路口？资深专家分析表示，由于需要完成会后事项，发行人从上发审会通过审核到拿到IPO批文还有一定的周期，下周不召开IPO发审会并不意味着当周没有IPO批文发放，也不意味着已取得IPO批文的发行人将暂停发行程序。因此，不能将发审会的“空窗”与IPO停发直接划等号。（上海证券报）
2018-10-13 08:30
【深圳斥资数百亿驰援上市公司 三大标准已筛出逾20家本地股】财联社10月13日讯，股权质押的地雷怎么拆解？深圳市政府要“开风气之先”。多方了解获悉，深圳市政府近日出台了促进上市公司健康稳定发展的若干措施，已安排数百亿的专项资金，从债权和股权两个方面入手，构建风险共济机制，降低深圳A股上市公司股票质押风险，改善上市公司流动性。据了解， 目前“风险共济”资金已经到位，政府出资的部分或高达数百亿。而首批获“驰援”企业超过20家。（上海证券报）
2018-10-13 08:30
【四季度基建热火朝天 水泥业有望旺上加旺】财联社10月13日讯，国庆假期后，随着需求旺季到来，多地水泥价格继续上调。从中国水泥协会获悉，国庆长假过后，水泥价格迎来季节性上涨。据悉，目前价格上涨地区主要集中在华东、中南地区，幅度20至30元/吨。数字水泥网CEO陈柏林表示，随着基建补短板逐步推行以及冬季采暖限产计划出台，水泥行业供需紧张现状将延续。预计四季度施工旺季以及基建项目落地加速将进一步提升水泥需求。（上海证券报）
2018-10-13 08:30
【逢低吸筹茅台格力等 北向资金昨日净流入10.73亿元】财联社10月13日讯，北向资金节后开盘以来的浓厚避险情绪，终于在本周最后一个交易日有所缓解。伴随着A股的止跌反弹，截至12日收盘，借道沪股通、深股通的境外资金合计净流入10.73亿元，一举扭转了此前连续大幅净卖出的局面。曾遭北向资金大幅抛售的活跃标的个股，也悉数恢复了净流入态势。本周前4个交易日遭净卖出9208万元的格力电器，周五获净买入1.56亿元。洋河股份、泸州老窖和大华股份周五也获得小幅净流入。（上海证券报）
2018-10-13 08:29
【沪伦通“跑步进场” 最早12月初成行】财联社10月13日讯，沪伦通推出前的一切准备工作都在快速推进。昨日，证监会发布实施《关于上海证券交易所与伦敦证券交易所互联互通存托凭证业务的监管规定（试行）》，沪伦通创新业务的各项监管规则正式敲定。按照既定时间表，沪伦通拟于今年年内正式启动交易，届时将出现沪伦两地市场企业互挂首单。另据记者获悉，按照当前工作进度，沪伦通最早可能于12月初成行。（上海证券报）
2018-10-13 08:21
【稳定信心 多家上市公司继续披露回购方案】财联社10月13日讯，上市公司回购热情继续。10月12日，除首次回购股份的三安光电之外，银泰资源、腾龙股份等均披露回购预案。此外，科大讯飞、海兰信等还通过取消减持、增持等措施，意在稳定股价。分析人士认为，回购等措施对于市场资金面会有显著改善作用，随着回购制度的进一步完善，上市公司回购行为将常态化。（中国证券报）
2018-10-13 08:11
【中证报：悲观预期必将修正 优质资产终会引领风潮】财联社10月13日讯，中国证券报今日发文称，突如其来的海外市场动荡，打乱了A股9月下旬发动的上行攻势。在“过山车”似的走势背后，当下A股市场对利空的敏感暴露无遗，本质上这是经济悲观预期作祟。国际经济金融形势变得更加错综复杂，然而经过今年以来的逐步调整，A股对潜在风险的反映已经比较充分。悲观的尽头是希望，优质资产在超跌之后，终将迎来修复契机。
2018-10-13 08:10
【券商谨慎开展股权质押业务】财联社10月13日讯，近日，A股市场震荡加大使得券商股权质押风险上升。10月12日，多家上市公司公告股东进行了补充质押或解除质押。作为资金融出方，有消息称，部分券商暂停了股权质押业务。然而，记者调研发现，不少券商仍在开展股权质押业务，但门槛有所提高。譬如，下调股权质押折扣率，对担保等征信措施要求提高，更有券商明确要求房地产行业的质押业务不做。（中国证券报）
2018-10-13 08:09
【证监会：受理首发及发行存托凭证企业271家 已过会32家未过会239家】财联社10月13日讯，证监会披露的数据显示，截至10月11日，中国证监会受理首发及发行存托凭证企业271家，其中已过会32家，未过会239家。未过会企业中正常待审企业217家，中止审查企业22家。
2018-10-13 06:38
财联社10月13日讯，美国总统特朗普考虑让美国驻加拿大大使Kelly Craft担任下一任美国驻联合国大使。（华尔街日报）
2018-10-13 05:45
【墨西哥经济部长：将寻求获得加拿大钢铝产品保护性措施的豁免】财联社10月13日讯，墨西哥经济部长瓜哈尔多表示，将致电加拿大方面，寻求获得加拿大钢铝产品保护性措施的豁免；预计加拿大的钢铝产品贸易保护性措施将给墨西哥钢铝出口带来2亿美元影响。
2018-10-13 04:35
【谷歌告知美国议员正考虑在中国提供额外服务的“多种选择”】财联社10月13日讯，谷歌对美国议员表示，该公司正考虑在中国提供额外服务的“多种选择”。谷歌首席执行官皮查伊(Sundar Pichai)在8月31日致参议员的一封信中表示，公司正在“深思熟虑地考量如何以符合我们使命的方式在中国提供服务”。（路透）
2018-10-13 04:21
【中概念股多数上涨 阿里巴巴收涨3.8%】财联社10月13日讯，中国概念股多数上涨，阿里巴巴收涨3.8%，京东收涨4.13%，百度收涨3.21%。乐居收涨25%，易车收涨13.45%，携程网收涨9.96%，搜狐收涨9.47%，哔哩哔哩收涨8.04%。泰盈科技收跌10.14%，稳盛金融收跌10%。
2018-10-13 04:00
【美三大股指集体收涨 但本周均创3月末以来最大单周跌幅】财联社10月13日讯，美国三大股指集体收涨，道指收涨逾280点，纳指涨逾2.2%。截止收盘，道琼斯指数上涨1.15%，报25339.99点；纳斯达克指数上涨2.29%，报7496.89点；标普500指数上涨1.42%，报2767.13点。科技股领涨，苹果涨3.6%，亚马逊涨逾4%，谷歌A类股涨2.7%。但本周，道指累计下跌4.2%，纳指下跌3.7%，标普500指数下跌4.1%，三大股指均创下3月23日以来最大单周百分比跌幅。
2018-10-13 03:56
【Facebook称1400万用户的私密数据遭黑客窃取】财联社10月13日讯，Facebook称，在两周前公布的黑客攻击中，有1400万用户的搜索结果、近期行踪、家乡等个人私密信息遭窃。该公司称受影响人数为3000万，而非9月28日首次披露此事时所说的5000万左右。尽管被侵入的账户总数小于最初设想，但从大约一半受影响帐户中获取的个人数据非常广泛。（新浪）
2018-10-13 03:24
【欧盟官员：英国脱欧磋商取得进展 但尚未达成协议】财联社10月13日讯，欧盟官员称，英国脱欧磋商取得进展，但尚未达成协议；周末将继续会谈，周日将进行评估；英国与欧盟可能会在下周一宣布关于英国脱欧磋商的进展。
2018-10-13 02:45
【美油布油双双小幅收涨】财联社10月13日讯，WTI 11月原油期货收涨0.37美元，涨幅0.52%，报71.34美元/桶。布伦特12月原油期货收涨0.17美元，涨幅0.21%，报80.43美元/桶。
2018-10-13 02:30
【上海原油期货夜盘收跌0.42%】财联社10月13日讯，上海原油期货主力合约SC1812夜盘收跌0.42%，报568元/桶。
2018-10-13 02:23
财联社10月13日讯，特斯拉第四季度生产强劲，生产约1.15万辆电动汽车，其中包括7000多辆Model 3汽车。（Electrek）
2018-10-13 02:12
【美联储埃文斯：美联储中性政策将带来更好的平衡】财联社10月13日讯，美联储埃文斯表示，美联储中性政策将带来更好的平衡；并不认为美国通胀会大幅超过2%；股市调整可能会影响到消费；是时候考虑反周期资本缓冲了。
2018-10-13 02:11
【财政部表态减税力度将扩大 增值税税率调整随时出台】财联社10月13日讯，记者获悉，对于增值税改革的工作，目前相关部门已启动，包括税率合并以及下调等事宜都在进行测算。“此前税务机关曾找第三方机构测算税率下调后的影响，因此年内有可能随时出台政策。”一位税务系统人士判断。（中国经营报）
2018-10-13 01:47
财联社10月13日讯，COMEX 12月黄金期货收跌0.5%，报1222.00美元/盎司。
2018-10-13 01:31
【摩根大通增持在华合资公司股权的申请获得证监会接受】财联社10月13日讯，证监会网站显示，证监会接受了摩根大通要求增持在华证券合资公司股权的申请。证监会尚未批准该申请，但接受审理该申请。据悉，摩根大通是首家此类申请获得接受的美国银行；高盛和摩根士丹利也提交了增持合资公司股权的申请。
2018-10-13 01:02
【贝克休斯：美国本周石油钻井数量上升8台至869台】财联社10月13日讯，贝克休斯公布的数据显示，美国10月12日当周石油钻井数为869台，前值861台。10月12日当周天然气钻井数为193台，前值189台。
2018-10-13 00:56
【巴克莱：预计美股未来几天可能还要承受巨额抛压】财联社10月13日讯，本周VIX飙升对各个市场都产生影响，其中之一是波动率控制基金可能不得不进行系统性抛售。巴克莱策略师Maneesh Deshpande撰写报告称，试图维持组合波动率的波动控制基金，将需要在未来几天出售约1300亿美元的股票，以减少风险敞口。他补充说，交易所交易基金投资者可能在未来几天内卖出约400亿美元的股票。（彭博）
2018-10-13 00:51
【美元兑日元跌幅扩大 刷新日低至111.88】财联社10月13日讯，避险情绪升温，美元兑日元跌幅扩大，现跌0.24%，刷新日低至111.88。
2018-10-13 00:41
【道指完全回吐日内涨幅】财联社10月13日讯，美股高位回落，道指转跌，完全回吐盘初近400点涨幅，之前盘中一度升1.7%。
2018-10-13 00:28
财联社10月13日讯，道指涨幅缩窄至0.24%，标普500指数涨幅收窄至0.57%。
2018-10-13 00:08
【李克强会见俄罗斯总理梅德韦杰夫】财联社10月13日讯，当地时间10月12日下午，国务院总理李克强在杜尚别会见俄罗斯总理梅德韦杰夫。李克强指出，在双方共同努力下，中俄双边经贸合作取得长足发展。在当前复杂多变的国际形势下，中方愿同俄方创新合作思路，进一步挖掘合作潜力，拓展能源、科技、金融合作，带动中俄合作提质升级。（新华社）
2018-10-12 23:50
财联社10月12日讯，离岸人民币兑美元日内下跌逾400点，一度触及6.92。
2018-10-12 23:49
【在岸人民币兑美元夜盘收跌382个基点】财联社10月12日讯，在岸人民币兑美元夜盘收报6.9270元，较昨日夜盘收盘跌382点，全天成交量408.84亿美元。
2018-10-12 23:31
【欧洲主要股指小幅收跌】财联社10月12日讯，欧洲主要股指小幅收跌。截止收盘，英国富时100指数下跌0.15%，报6996.75点。德国DAX指数下跌0.13%，报11523.94点。法国CAC40指数下跌0.2%，报5095.98点。欧洲股市泛欧绩优股指标FTSEUROFIRST 300指数收盘下跌0.22%，报1,410.52点。
2018-10-12 23:28
【华创证券：沪伦通项目不会对A股估值造成压力】财联社10月12日讯，华创证券首席策略分析师王君表示，沪伦通项目不会对A股估值造成压力。首先，沪伦两地市场估值差异是结构性的，在不同类别股票上，沪伦两地各自拥有估值优势。其次，境外DR市场实践表明，基础股票价格对DR的价格具有主要引导作用。在GDR跨境生成和兑回渠道畅通、做市商做市机制有效的情况下，GDR与A股价格差异由跨境生成和兑回成本决定。再次，伦敦市场与A股市场相关性不高，极端情形下沪伦通CDR也不会造成两地市场波动“共振”。（中证网）
2018-10-12 23:17
【欧盟和英国据称讨论延长过渡期 以达成英国脱欧协议】财联社10月12日讯，两名欧洲外交官表示，欧洲和英国的官员在讨论一项提案，以允许延长英国脱欧过渡期，作为打破谈判僵局的办法。外交官员们说，将过渡期延长至已批准的21个月期限之后，可能有助于解决爱尔兰边境问题。爱尔兰边境问题是英国脱欧谈判的主要障碍，双方寻求在下周峰会前达成妥协。（彭博）
2018-10-12 23:00
【上期所夜盘收盘涨跌互现】财联社10月12日讯，上期所夜盘，螺纹钢夜盘收涨0.66%，热轧卷收跌0.08%。橡胶收涨0.57%，沥青收跌0.27%。
2018-10-12 22:39
【国资委：抓好工业类国企体制机制转换 有条件的要积极稳妥推进混合所有制改革】财联社10月12日讯，国企改革“双百行动”工业类“双百企业”现场交流会12日在山东烟台召开。国务院国资委副主任翁杰明在交流会上表示，工业类国有企业要抓好体制机制转换，有条件的要积极稳妥推进混合所有制改革。翁杰明表示，工业类国有企业要以混合所有制改革为突破口，解决企业体制机制问题，增强国有企业动力活力。主业处于竞争行业和领域的工业类国有企业，要积极推进股权多元化改革，有条件的要积极稳妥推进混合所有制改革；根据不同企业的功能定位，逐步调整国有股权比例，引入“积极股东”，形成股权结构多元、股东行为规范、运行高效灵活的经营机制。（新华社）
2018-10-12 22:20
【华润置地：南宁投资、华润置地珠海等与中国人寿保险设立150亿元房地产投资基金】财联社10月12日讯，华润置地在港交所公告，南宁投资、华润置地珠海、华润投资创业、世博土地控股与中国人寿保险设立房地产投资基金。根据合伙人协议条款，基金的初期总资金承担将为人民币150亿元，主要目标为投资于写字楼物业项目（包括可改装为写字楼的物业）、酒店项目、商业物业项目及长租公寓项目以及相关周边服务项目，或其他经由投资决策委员会一致通过的项目。本公司全资附属公司华润置地珠海将注资人民币24亿元，相当于基金的总资金承担约16%。
2018-10-12 22:17
财联社10月12日讯，路透：华为未来3年将向云计算业务投资10亿元人民币。
2018-10-12 22:10
【百度战略投资网易云音乐】财联社10月12日讯，网易云音乐宣布达成新一轮融资，投资方包括百度、泛大西洋投资集团、博裕资本等，其中百度为战略投资方。新一轮融资后，网易公司仍单独享有对网易云音乐的控制权。网易云音乐业务负责人表示，网易云音乐此轮融资主要是为了引入优质和有优势资源的长期合作伙伴，为快速发展中的业务注入延伸。（36氪）
2018-10-12 21:47
【证监会核发2家企业IPO批文 拟募资不超过9亿元】财联社10月12日讯，今日，我会按法定程序核准了以下企业的首发申请，深交所中小板：新疆交通建设集团股份有限公司，深交所创业板：北京宇信科技集团股份有限公司。上述企业及其承销商将分别与交易所协商确定发行日程，并陆续刊登招股文件。上述2家企业融资总额不超过9亿元。
2018-10-12 21:37
【证监会下周组织发审委委员调研企业融资 没有IPO发审会安排】财联社10月12日讯，为提高资本市场服务实体经济的能力，按照既定的工作计划，下周拟集中组织发审委委员就积极支持上市公司再融资相关事宜开展调研，没有IPO发审会安排。
2018-10-12 21:30
