2018-08-06 16:58
【中国石化：国产碳纤维突破大束丝瓶颈】财联社8月6日讯，中国石化官网消息，日前，上海石化“聚丙烯腈（PAN）基大丝束原丝及碳纤维技术及工艺包开发”项目，通过中国石化组织的国内专家组鉴定。这标志着，中国石化成功开发出48K大丝束碳纤维的聚合、纺丝、氧化炭化成套工艺技术，国产碳纤维技术突破大丝束瓶颈。碳纤维被称为“新材料之王”，质量比金属铝轻，但强度却高于钢铁，应用前景广阔。48K大丝束最大的优势就是在相同的生产条件下，可大幅提高碳纤维单线产能和质量性能。
2018-08-06 15:25
【连续四周无新增报会企业】财联社8月6日讯，交易所消息，上周（7月30日至8月3日）无新增报会企业。截至8月3日，今年新增69家报会企业，其中上交所29家，深交所中小板15家，创业板25家。自7月9日以来，已连续四周无新增报会企业。
2018-08-06 15:24
【茅台集团与华大集团拟在医学大数据等方面战略合作】财联社8月6日讯，茅台集团消息，继今年5月来茅台开展交流座谈之后，8月5日，华大集团董事长、华大联合创始人汪建等华大集团核心成员团队一行再度来到茅台，与茅台集团开展新一轮交流座谈，拟在工业微生物、医学大数据等方面签订长期战略合作协议。茅台集团董事长、总经理李保芳表示，下一步茅台集团将组织团队到深圳去拜访华大，将双方合作的一些具体事宜定下来。
2018-08-06 15:23
【工信部：重点做好五方面工作 助推稀土产业发展】财联社8月6日讯，8月2日至5日，工信部副部长王江平带队赴江西省赣州市、福建省龙岩市调研稀土产业发展情况，王江平指出要重点做好五方面工作：一是坚持绿色发展，提高资源利用率；二是构建稀土行业精细化管理机制，扩大镧铈等富余元素的功能化应用；三是完善矿山开采、冶炼分离、资源回收等环节技术规范，建立矿山开采、冶炼分离示范化工厂；四是推动稀土新材料发展应用，在省级层面建设稀土功能材料测试平台、应用平台，在国家层面建设与稀土相关的集成电路材料生产应用示范平台；五是规范稀土矿山开采，研究建立审核机制。
2018-08-06 15:07
【中国原创技术提升冠心病诊断精度】财联社8月6日讯，中国科研团队自主研发的一种冠心病诊断新技术，比常规冠脉造影检查准确率提高33%，日前已获得国家药品监督管理局正式批准，将弥补国内冠心病精准评估工具稀缺的短板。（新华社）
2018-08-06 15:03
【苹果期货收盘领涨 多种商品盘中刷新历史新高】财联社8月6日讯，国内期市收盘大面积飘红，苹果、郑醇收涨逾5%，PTA、焦炭、铁矿、锰硅涨逾4%，焦煤涨3%，郑煤、原油涨逾2%，鸡蛋、橡胶、白糖、螺纹、玉米、菜粕、郑棉涨逾1%，热卷、沪镍、豆粕、棉纱、沪银、沪铜、沪锌、沪铝、硅铁等收涨。沪铅、玻璃跌逾1%，沪锡、沪金、塑料等收跌。
2018-08-06 15:03
【收评：沪指跌1.2%盘中失守2700点 强势股全线杀跌】财联社8月6日讯，沪深两市全天再现单边下挫走势，个股一片惨绿，两市逾70只个股跌停，沪指跌1.2%盘中失守2700点，前期强势股补跌明显，热点持续性极差，多头毫无反抗，市场人气低迷。截止收盘，沪指跌1.29%，报2705点；深成指跌2.08%，报8422点；创业板指跌2.75%，报1440点。盘面上看，西安自贸区、银行、钛白粉等少数板块上涨；草甘膦、禽流感、高送转、自由贸易港、猪肉、次新股、医药电商等板块跌幅居前。沪股通净流入15亿，深股通净流入16亿。
2018-08-06 14:59
【山东出台系列减税措施为企业降负】财联社8月6日讯，山东省近日出台《关于支持新旧动能转换重大工程若干税收政策的实施意见》，提出在已有税收政策基础上，继续释放政策红利为企业“减负”。山东省提出，将研发费用加计扣除比例提高到75％的政策由科技型中小企业扩大至所有企业；将高新技术企业和科技型中小企业亏损结转年限由5年延长至10年；企业职工教育经费税前扣除限额比例由2.5％提高至8％。（新华社）
2018-08-06 14:54
财联社8月6日讯，苹果期货尾盘大幅拉升，涨近6%，创6月以来新高。
2018-08-06 14:47
【茅台集团总经理助理钟方达出任习酒党委书记、董事长】财联社8月6日讯，茅台集团党委书记、董事长李保芳于上午宣布习酒新任董事长及总经理人选。茅台集团总经理助理、习酒公司总经理钟方达出任习酒党委书记、董事长；茅台酒股份公司总经理助理、生产管理部主任涂华彬出任习酒总经理。（微酒）
2018-08-06 14:40
【7月份中国快递物流指数为99.9%】财联社8月6日讯，中国物流与采购联合会发布的2018年7月份中国快递物流指数为99.9%，比上月回落1.1个百分点，主要分项指数中，商务快件指数、农村快件指数继续回落，跨境快件指数小幅回升，折射当前经济活动趋缓、走稳。
2018-08-06 14:36
【独家电报|国家融资担保基金公司注册成立 财政部持股45.39%】财联社8月6日讯，备受瞩目的国家融资担保基金有限公司已于7月底注册成立，首期注册资本为661亿元，财政部李承任董事长。该基金由财政部发起成立，其持股比例45.39%，为第一大股东。另有20家包括多家银行在内的机构股东，持股比例从约0.15%至约4.54%不等。该基金的设立将有利于支持小微企业、“三农”的发展。（财联社记者 陈业）
2018-08-06 14:24
【快讯】财联社8月6日讯，大盘午后持续下挫，创业板指大跌2.7%，沪指跌1.4%，逼近2700点，前期强势股补跌明显，两市跌停个股增多，热点持续性极差，市场人气低迷。
2018-08-06 14:18
财联社8月6日讯，戴姆勒和北汽将就在中国生产电动版SMART汽车展开商谈。
2018-08-06 14:17
【中石油集团研究提升国内油气勘探开发力度】财联社8月6日讯，中石油集团6日在官网披露，集团公司党组近日召开扩大会议，专题研究部署提升国内油气勘探开发力度，努力保障国家能源安全等工作。会议要求，要毫不动摇推进实施资源战略，坚持国内勘探开发业务“优先发展”战略定位，认真分析勘探开发现状、形势与潜力，编制完成国内上游业务加快发展规划，实事求是、科学确定提高原油产量短期目标和未来一个时期奋斗目标，制定切实可行的针对性措施，保持高强度稳定投入，全力以赴增储增产增效。
2018-08-06 14:13
财联社8月6日讯，台积电将在当地时间下午5点召开记者会。
2018-08-06 14:07
【滴滴汽车服务平台升级为小桔车服公司 获注资10亿美元】财联社8月6日讯，滴滴出行今天宣布，公司旗下汽车服务平台正式升级为“小桔车服”公司，原滴滴汽车服务平台总经理陈熙出任小桔车服公司总经理，向滴滴总裁柳青汇报。滴滴出行同时宣布，将对小桔车服公司投资10亿美元，以支持其为包括滴滴车主在内的全社会车主提供便捷简单、灵活实惠、值得信赖的一站式汽车服务。
2018-08-06 14:03
【甲醇市场今日大幅上涨】财联社8月6日讯，今日多地甲醇厂家出厂价格上调，部分厂家由于前期价格偏低，上调幅度较大，山东兖矿集团甲醇零售价今日上调300元/吨，国宏调后3080元/吨，预计周内甲醇市场延续上涨态势。（慧聪化工网）
2018-08-06 13:51
财联社8月6日讯，焦炭期货涨幅扩大逾4%，刷新2017年9月以来新高。
2018-08-06 13:46
【部分焦企开启二轮涨价 焦煤开始零星调涨】财联社8月6日讯，据中国煤炭资源网报道，国内焦炭市场调涨逐渐落实，目前除西南市场外，各地焦企均有提涨，且部分钢厂已经接受。河北、山东、山西地区部分焦企焦炭价格上涨，幅度为50-100元/吨，山西地区少数焦企实行第二轮涨价，累计涨幅150元/吨。炼焦煤方面，受下游焦炭价格利好带动，下游采购积极性较前期有所转好，产地部分超跌煤种开始零星调涨。
2018-08-06 13:27
【快讯】财联社8月6日讯，午后新疆基建板块再度崛起，龙头北新路桥强势封涨停，西部建设、八一钢铁、天山股份等个股均拉升翻红。
2018-08-06 13:19
【快讯：次新股反弹拉升】财联社8月6日讯，次新股反弹拉升。截至发稿，密尔克卫、芯能科技、东方环宇、彤程新材、汉嘉设计、畅联股份、江苏新能等个股纷纷直线拉升。
2018-08-06 13:16
【快讯】财联社8月6日讯，高位股全线杀跌，桐昆股份、恒逸石化均封跌停，荣盛石化大跌7%，中国国旅大跌6%，上海机场大跌8%，片仔癀大跌7%，前期强势股补跌明显。
2018-08-06 13:12
【欧盟有条件批准部分转基因食物进口 禁止种植】财联社8月6日讯，据欧联网援引欧联通讯社报道，日前，欧盟委员会向媒体通报，欧盟议会已正式批准转基玉米和甜菜进口预案，并同意欧盟成员国进口4种转基因玉米和1种甜菜。法案强调，所有进口的转基因玉米和甜菜，必须严格限定在食品加工业和饲料业使用，不得直接向消费者出售或食用。
2018-08-06 13:10
【上半年我国集成电路出口同比增长超三成】财联社8月6日讯，从工信部网站获悉，2018年上半年，我国电子信息制造业继续保持平稳增长态势，其中集成电路出口额同比增长31.1%，增速同比加快29.4个百分点。（上证报）
2018-08-06 13:10
【快讯：沪指下跌逾1%】财联社8月6日讯，沪指午后持续走低，下跌逾1%。创业板同样延续下跌走势，跌幅超2%。盘面上，自贸港、禽流感、猪肉、次新股等板块跌幅居前。
2018-08-06 13:03
【广西实施大气污染防治攻坚三年作战方案 坚决打赢蓝天保卫战】财联社8月6日讯，近日，广西正式发布实施《大气污染防治攻坚三年作战方案(2018－2020年)》，明确采取多项举措，到2020年时，各地市细颗粒物(PM2.5)浓度要比2015年下降15%；空气质量优良天数比率要达到91.5%；二氧化硫、氮氧化物排放量比2015年减少13%。各地要加快调整能源结构，2020年，广西煤炭占一次能源消费比重要控制在47%以下。到2020年，具备改造条件的燃煤电厂要全部完成超低排放改造。（新华社）
2018-08-06 12:47
【外汇风险准备金面向境内外代客远期售汇业务征收】财联社8月6日讯，知情人士引述中国央行印发的文件称，自8月6日起外汇风险准备金率由零调整为20%，收取业务范围包括境内金融机构开展的代客远期售汇业务，境外金融机构与其客户开展的代客远期售汇业务产生的、在境内银行间外汇市场平盘的头寸，以及人民币购售业务中的远期业务。
2018-08-06 12:33
【环境监测数据造假 生态环境部约谈临汾市政府负责人】财联社8月6日讯，生态环境部消息，8月6日，针对环境空气自动监测数据造假问题，生态环境部联合山西省政府对临汾市政府主要负责人进行了约谈。约谈认为，临汾市环境空气质量监测数据造假是一起有组织、有预谋的蓄意犯罪行为，且发生在党中央、国务院三令五申要求确保环境监测数据准确真实并公开通报西安市环境监测数据造假案件之后，教训深刻，影响恶劣。
2018-08-06 12:22
【紫光集团：未参与收购德国晶圆厂Siltronic AG】财联社8月6日讯，紫光集团发布文称，近日个别媒体传出紫光集团有意收购德国晶圆厂Siltronic AG的消息，对此紫光集团郑重声明：该消息纯属谣言，没有事实依据。紫光集团并未参与收购Siltronic AG。
2018-08-06 12:12
【通用向美国政府申请对昂科威减少关税】财联社8月6日讯，通用汽车向美国政府寻求免除中国制造的别克昂科威征收25%的进口关税，以尽可能避免昂科威成为“贸易战”的牺牲品。去年返销美国的昂科威获得了超过4万台的销量，约占别克在美国总销量的19%。
2018-08-06 11:47
【最大债权人出手救援 永泰系57亿元股权密集出质给国开行】财联社8月6日讯，自工商资料获悉，永泰集团旗下公司的大笔股权近日密集出质给国家开发银行，合计约57亿元。永泰集团目前卖资产动作已在医疗板块落地，联环药业集团、西藏永泰均已出售。（新京报）
2018-08-06 11:46
【午间公告】财联社8月6日讯，兴业证券发布发行人涉及重大诉讼、仲裁公告称，福建高法已经与8月1日受理兴业证券与张洺豪、张湫岑质押式证券回购纠纷一案，涉及本金6.3亿元。兆新股份大股东彩虹集团所持有的3500万股公司股份被司法冻结。巨人网络并购重组事项上会，股票停牌。
2018-08-06 11:36
【独家电报|恒大法拉第未来智能汽车公司将于本月内揭牌】财联社8月6日讯，财联社记者从消息人士处独家获悉，恒大法拉第未来智能汽车公司将于本月内进行揭牌。对此，恒大方面未予回应。此前，财联社曾独家报道，恒大集团副总裁彭建军将负责恒大法拉第未来的相关业务。（财联社记者 张一舟）
2018-08-06 11:30
【午评：两市冲高乏力不断回落 创业板指再创新低】财联社8月6日讯，今日沪深两市股指集体小幅低开，两市开盘下探后强势拉升反弹，但再度出现震荡回落的走势。创业板指较主板更弱，再度创出新低，已回到2015年牛市起点。市场各板块集体低迷，下跌调整成为主旋律。沪指下跌0.77%，报收2719点；深成指下跌1.58%，报收8466点；创业板下跌1.89%，报收1453点。从盘面上看，两市仅西安自贸区、钛白粉、银行等几个板块上涨；自贸港、草甘膦、禽流感等板块跌幅居前。沪股通净流入10.4亿，深股通净流入9.65亿。
2018-08-06 11:28
财联社8月6日讯，粮食期货表现强势，晚稻期货主力合约早盘涨停，早稻、粳稻、强麦主力合约均涨逾2%。
2018-08-06 11:27
【基金公司尝试推出货基赎回T+0.5到账】财联社8月6日讯，从多家基金公司了解到，公募基金正在优化货币基金赎回方案，部分公司将货币基金赎回T+0.5到账提上日程。（每经）
2018-08-06 11:26
【发改委调研中石油 就下半年天然气保供提出要求】财联社8月6日讯，发改委副主任、国家能源局局长努尔·白克力，发改委副主任连维良3日到中石油调研。就今年下半年天然气保供工作，连维良强调要抓紧签订合同、抓紧锁定气源、抓紧新建项目启动、抓紧细化冬季保供方案，确保“煤改气”用气、确保管网应通尽通、确保储气库应储尽储、确保压非保民平稳有序。
2018-08-06 11:26
【6月中国汽车进口量同比下降87.1% 降幅巨大】财联社8月6日讯，近日，中国汽车流通协会发布数据显示，6月，中国汽车进口量为1.5万辆，同比下降87.1%，降幅度巨大；1-6月，累计进口汽车45.2万辆，比去年同期下降22.1%。
2018-08-06 11:02
【快讯】财联社8月6日讯，东兴证券早盘快速跳水，闪崩跌停，股价创上市以来新低，换手仅0.7%，成交额2亿。
2018-08-06 10:45
【北京市卫计委等15部门联合发文 加快推进母婴设施建设】财联社8月6日讯，北京市《关于加快推进母婴设施建设的实施意见》提出，支持母乳喂养，保障母婴权益，加大母婴设施建设力度，满足群众对母婴设施的需求。力争到2017年底，全市应设置母婴设施的机场、主要火车站(包括高铁站)均按要求设置母婴设施，其他应设置母婴设施的公共场所，设置率不低于60%；到2018年底，应设置母婴设施的公共场所，设置率达到80%以上；到2020年底，所有应设置母婴设施的公共场所和用人单位基本建成标准化的母婴设施。
2018-08-06 10:39
【快讯：农业股集体拉升】财联社8月6日讯，农业股集体拉升。截至发稿，登海种业、农发种业、敦煌种业、新农开发、神农基因、隆平高科等个股均有拉升表现。农产品期货集体大涨，晚稻主力合约封涨停，早稻大涨3%，淀粉涨2.9%，玉米涨1%。
2018-08-06 10:31
【快讯：钛白粉板块直线拉升】财联社8月6日讯，钛白粉板块直线拉升。截至发稿，安纳达、中核钛白、龙蟒百利、天原集团纷纷直线拉升。
2018-08-06 10:31
财联社8月6日讯，卓创资讯：8月6日24时国内汽柴油零售限价每吨均上调70元，折升价92号汽油、0号柴油分别上调0.05元、0.06元。
2018-08-06 10:28
【山东、河南开展消耗臭氧层物质专项执法行动】财联社8月6日讯，近日，生态环境部启动消耗臭氧层物质专项执法行动，相关省份正在抓紧组织实施。2018年3月，山东省开展了泡沫行业ODS检查，7月组织全省17个市环保部门开展了为期一个月的打击ODS违法行为专项执法检查。目前，山东省环保厅组成检查组对各市检查情况及重点地区、重点企业进行督察。河南省于2018年7月在全省开展泡沫行业消耗臭氧层物质专项行动。为巩固专项行动成果，进一步扩大战果，按照生态环境部统一部署，河南省环境监察总队召开专题会议，部署开展以消耗臭氧层物质专项执法督查为重点内容的专项执法行动督查工作。
2018-08-06 10:19
【明医众禾完成上亿元A2轮融资】财联社8月6日讯，专注于基层医疗终端生态服务体系建设的公司明医众禾宣布，已于上半年完成上亿元A2轮融资，由战略投资方复星医药控股子公司参与。复星医药入股明医后双方形成战略合作关系，共同打造基层健康C2M的全新模式，这其中包括药品定制、慢病管理服务、居民健康险、村医医责险、医疗教育等等。
2018-08-06 10:15
【快讯：二胎概念异动拉升】财联社8月6日讯，二胎概念异动拉升。截至发稿，爱婴室强势涨停，群兴玩具、邦宝益智、延江股份、创源文化、茶花股份、戴维医疗等个股均有拉升。消息上，湖北咸宁市出台两孩配套政策，加大对生育政策内二孩及以上家庭的支持。
2018-08-06 10:12
【央行主管金融时报：结构性去杠杆 意味着有重点、有次序而不可能“一刀切”】财联社8月6日讯，央行主管金融时报发文称，日前召开的中央政治局会议再次明确，“把防范化解金融风险和服务实体经济更好结合起来”，这将成为下一阶段金融政策的“出发点”，金融系统要牢牢地把握住这一点。毫无疑问，杠杆仍要去，却并非靠蛮干。下一阶段主要是结构性去杠杆。而结构性，即意味着有重点、有次序，意味着未来政策不可能“一刀切”，更不是“眉毛胡子一把抓”。从更宽泛的意义上来说，这种力度、节奏和时间的把握不限于去杠杆。伴随此前“纠偏”信号得到集中强化且取得阶段性成果，监管政策不会停留在强威慑带来的短期约束力上。在“坚决去杠杆”的方向不变，积极的财政政策与稳健的货币政策不变的基调下，市场主体不该闻“防风险”而惜贷、断贷，也不能简单粗暴地以服务实体经济为名，进行花式创新或简单地将资源输向低效配置领域。
2018-08-06 10:07
【快讯】财联社8月6日讯，银行、保险等大金融板块集体发力护盘，上证50指数探底回升涨1.4%，此外大基建板块也表现强势。
2018-08-06 10:01
【全球第二季度芯片销售额升至纪录高点1179亿美元】财联社8月6日讯，半导体产业协会上周五表示，今年第二季度全球芯片销售额触及纪录高点，同比猛增超过20%。SIA称，第二季度全球芯片销售额增加20.5%，至1179亿美元，环比增加6%。6月销售额也同比增加20.5%，至393亿美元。SIA总裁兼CEO John Neuffer在声明中称，全球芯片销售额已连续15个月同比增幅超过20%，6月份每个重要的产品类别的销售额同比均增长。中国市场6月份销售额增幅最大，同比增长30.7%，其次为美洲市场，增幅26.7%。（华尔街日报）
2018-08-06 10:00
【快讯：次新股反弹拉升】财联社8月6日讯，次新股反弹拉升。截至发稿，天地数码、阿科力逆势涨停，怡达股份、英派斯、爱婴室、宏达电子、建研院、越博动力等个股亦跟随上涨。
2018-08-06 10:00
【生物科技企业克睿基因完成1700万美元A轮融资 启明创投领投】财联社8月6日讯，生物科技公司克睿基因已完成1700万美元A轮融资，由启明创投领投，清松资本、盛鼎投资共同投资。据了解，本轮融资将主要用于技术平台的完善、生产研发中心建设，和推进新药项目IND申报，以及产品线的扩充。苏州克睿基因生物科技有限公司成立于2016年7月，是一家由CRISPR技术应用的先驱者联合创办的转化型生物科技企业，通过对CRISPR系统及其应用方法的优化，建立了国际顶尖的基因编辑技术平台及递送平台，专注新型医药、分子诊断领域中CRISPR技术原创性应用的开发。（猎云网）
2018-08-06 09:59
【快讯】财联社8月6日讯，大基建板块再度异动，苏交科大涨7%，恒立液压涨超4%，海螺水泥、中国交建、宁波建工等个股纷纷冲高。
2018-08-06 09:56
财联社8月6日讯，恒指拉升涨1.2%，重回28000点上方。
2018-08-06 09:53
