2018-08-10 16:57
【证监会：“加杠杆”实施操纵进一步加剧市场风险 将加大打击力度】财联社8月10日讯，证监会新闻发言人高莉强调，有些违法行为人获取更大的资金优势，通过民间配资、资管计划、私募基金等途径“加杠杆”实施操纵，释放虚假的市场信号，严重干扰投资者正常的交易决策，损害投资者合法权益。同时，操纵行为所借助的资金杠杆渠道往往存在结构化设计和强行平仓机制，在大盘下跌或个股风险释放过程中可能触发股价下跌的连锁反应，进一步加剧市场风险，危害不容小觑，必须严厉打击。证监会将持续加强监管执法力度，维护公平公开市场秩序，保护投资者合法权益。
2018-08-10 16:27
【贵州：推进农村土地承包经营权入股流转】财联社8月10日讯，近日，贵州省工商局、贵州省农委联合发布《贵州省农村土地承包经营权入股流转合同（示范文本）》，引导农村土地承包经营权入股流转依法签约、规范履约。鼓励农民将已确权登记的土地承包经营权以入股等方式流转到企业、专业合作社等经营主体，盘活农村土地市场，让农村“沉睡”的资源活起来、增收的渠道多起来，最大限度调动农民生产积极性。（新华社）
2018-08-10 16:23
【商务部裁定原产于美国、欧盟和新加坡的进口卤化丁基橡胶存在倾销】财联社8月10日讯，商务部发布公告关于原产于美国、欧盟和新加坡的进口卤化丁基橡胶反倾销调查最终裁定的公告，调查机关最终裁定，原产于美国、欧盟和新加坡的进口卤化丁基橡胶存在倾销，国内卤化丁基橡胶产业受到实质损害，而且倾销与实质损害之间存在因果关系。
2018-08-10 16:21
【证监会对5宗操纵市场案件作出处罚】财联社8月10日讯，证监会新闻发言人高莉表示，证监会近日对5宗操纵市场案件作出处罚，没收高勇违法所得8.9亿元，并处以8.9亿元罚款；对王仕宏、陈杰操纵市场案作出处罚；对褚连江操纵市场案作出处罚；对谢一峰操纵市场案作出处罚；对郁红高操纵市场案作出处罚。具体来看，高勇操纵精华制药被罚；褚连江对百川股份等八只股票操纵被处罚。
2018-08-10 16:20
财联社8月10日讯，商务部反垄断机构对黑石集团收购丰怡股权案进行简易案件公示，公示期为2018年8月10日至2018年8月19日。
2018-08-10 16:16
【工行上海分行：个人住房贷款利率政策没有调整】财联社8月10日讯，针对近期有媒体报道上海部分银行下调个人住房贷款首套房利率，记者联系到工商银行上海分行相关负责人。该负责人表示，工行上海分行一贯坚持“房子是用来住的、不是用来炒的”定位，认真执行个人住房贷款差别化信贷政策，目前未对个人住房贷款利率政策进行调整。同时，该行将严格落实国家对房地产市场发展的新要求，按风险审慎定价，确保政策执行到位，促进房地产市场平稳健康发展。（上证报）
2018-08-10 16:15
【湖南局部地区干旱较重 209条溪河断流 85座小水库干涸】财联社8月10日讯，从湖南省防汛抗旱指挥部办公室了解到，湖南省有85座小型水库干涸，660余座小型水库水位在死水位以下，209条溪河断流。自4月1日入汛以来，受持续晴热高温天气影响，湖南省四大河流湘资沅澧的来水总量533.7亿立方米，较历年同期均值偏少47.8%。各类水利工程蓄水量偏少，全省以灌溉为主的水利工程共蓄水114.67亿立方米，较历年同期偏少26%。（新华社）
2018-08-10 16:13
财联社8月10日讯，富时罗素公司CEO称，若富时罗素决定下个月将A股纳入其旗舰指数，届时富时罗素指数给予A股的权重可能高于竞争对手MSCI。（路透）
2018-08-10 16:12
【消息人士称英语流利说将于九月底登陆美股】财联社8月10日讯，近日获悉，如果路演等程序顺利，英语学习应用“流利说”将于九月底在美国首次公开募股。消息人士对表示，流利说计划募资3亿美元，冲刺估值20亿美元。针对IPO事宜，英语流利说回复称，目前没有相关计划，如有可披露计划，会通知大家的。（腾讯新闻《一线》）
2018-08-10 16:11
财联社8月10日讯，香港恒生指数收盘下跌240.68点，跌幅0.84%，报28366.62点。
2018-08-10 16:10
【浙江震元与京东达成战略合作】财联社8月10日讯，浙江震元公告，与京东达成战略合作。在医药物流、供应链、商流及相关领域的战略合作。双方将成立合资公司，目标建立医药智慧物流中心。
2018-08-10 16:06
【中央农办等部门组织举办首届“中国农民丰收节”】财联社8月10日讯，中央农办等11部门共同发布实施首届“中国农民丰收节”有关工作的通知，农业农村部会同有关部门和地方组织举办首届“中国农民丰收节”主会场活动、分会场活动及系列活动，通过政府发动和带动，形成影响力和推动力。主会场活动和分会场活动于9月23日举办，若干系列活动于9月下旬至10月上旬陆续开展。
2018-08-10 16:02
财联社8月10日讯，海南航空已全部沽清其持有的AZUL航空的全部股份。（彭博）
2018-08-10 15:56
【农行上海分行否认下调首套房贷利率：严格执行差别化信贷政策】财联社8月10日讯，对于市场传闻的工商银行、农业银行下调上海首套房利率折扣，农业银行上海市分行率先进行了回应。农行上海市分行表示，严格执行差别化住房信贷政策，未对个人住房贷款利率政策进行下调。根据中央关于“坚决遏制房价上涨”的要求，农行上海市分行将进一步加强个人住房贷款差别化信贷政策执行力度，继续支持购房刚性需求，按借款人风险情况审慎定价，加强贷款审核，严控信贷资金违规流入房地产市场，坚决遏制房价上涨，确保房地产宏观调控政策落实到位。（澎湃）
2018-08-10 15:55
【凌钢股份半年报：净利7.49亿 同比增长84.85%】财联社8月10日讯，凌钢股份披露半年报，实现营业收入100.8亿元，同比增长20.59%；实现净利润7.49亿元，同比增长84.85%。
2018-08-10 15:51
【滴滴安全技术获美国专利认证 用于保障用户安全】财联社8月10日讯，美国专利与商标局网站显示，滴滴出行的安全技术方案“在途安全监控和紧急报警”技术正式得到美国专利权。滴滴此项安全技术由系统根据车辆的实际行驶路径，与通过大数据AI算法提供的导航路线之间的距离是否合理、是否在安全范围内等指标，来判断行程是否出现异常。如果出现异常，系统就会通过App向乘客发出信号示警。这项专利技术将保障用户在行程中的安全。（36氪）
2018-08-10 15:49
财联社8月10日讯，三友化工公告，20万吨/年功能性、差别化粘胶短纤维项目整体投料试车。
2018-08-10 15:45
【上海首套房利率重回9折或泡汤 工行上分召开紧急会议】财联社8月10日讯，从接近工商银行上海分行信贷人士处了解到，工行上海分行正在召开紧急会议，商量是否还采用首套房9折利率。该人士表示，前一日该消息在市场传播后，社会舆论巨大。因此上海分行领导正召开紧急会议商量利率优惠是否延续，“大家都在等通知”。（腾讯新闻【一线】）
2018-08-10 15:42
财联社8月10日讯，腾讯控股通过大宗交易以每股366.20港元成交52万股。
2018-08-10 15:31
【恒大法拉第未来中国公司落户广州南沙：注册资本20亿美元】财联社8月10日讯，记者查询国家企业信用信息公示系统发现，恒大法拉第未来智能汽车（中国）有限公司于8月7日成立，登记机关为广州市南沙区市场和质量监督管理局。恒大法拉第未来（中国）公司注册资本为20亿美元，登记地址为广州市南沙区海滨路171号9楼，其股东为恒大法拉第未来控股（香港）有限公司。执行董事兼总经理为恒大集团副总裁彭建军，监事为刘浩。（澎湃）
2018-08-10 15:28
【江西：27种昂贵特殊药品纳入医保报销】财联社8月10日讯，从江西省人社厅了解到，为切实减轻相关疾病参保人员的医药费用负担，泊沙康唑、曲妥珠单抗等27种涉及重大疾病临床治疗必需、价格昂贵的乙类药品已纳入该省基本医疗保险特殊药品管理范围。（新华社）
2018-08-10 15:26
【7月新能源汽车销量8.4万 同比增长47.7%】财联社8月10日讯，8月10日，中汽协发布的最新统计数据显示，7月新能源汽车产销分别完成9万辆和8.4万辆，比上年同期分别增长53.6%和47.7%。
2018-08-10 15:24
【三部门：支持打造特色载体 推动中小企业创新创业升级工作】财联社8月10日讯，财政部、工信部、科技部印发关于支持打造特色载体推动中小企业创新创业升级工作的通知，支持优质实体经济开发区打造不同类型的创新创业特色载体，着力提升各类载体市场化专业化服务水平，提高创新创业资源融通效率与质量，促进中小企业专业化高质量发展，推动地方构建各具特色的区域创新创业生态环境。
2018-08-10 15:23
【广西公租房累计分配比例达85.21% 将加强棚改建设巡查】财联社8月10日讯，从广西棚户区改造年中推进会获悉，截至今年7月底广西各类棚户区改造完成投资95.88亿元，棚改项目开工率达62.11%；公共租赁住房历年累计开工建设48.07万套，已分配40.96万套，分配比例为85.21%。此次会议还透露，目前广西棚改建设方面存在部分地方安置区规划不合理、地址偏远、供需不匹配等问题。广西住建部门将继续邀请人大代表、政协委员加强保障性安居工程巡查力度。（新华社）
2018-08-10 15:18
【趣头条回应上市：对此保持开放态度 时间不确认】财联社8月10日讯，近日有消息称，新闻聚合应用趣头条将于9月在美股上市。对此，趣头条回应称，“我们一直对各种融资渠道保持开放态度，当然也包括上市，但时间无法确认”。此前外媒曾报道，趣头条计划在美股市场融资3亿美元，并于8月中旬路演。
2018-08-10 15:15
【工信部公示2018年制造业与互联网融合发展试点示范项目名单】财联社8月10日讯，工信部消息，为贯彻落实《国务院关于深化制造业与互联网融合发展的指导意见》，推动基于互联网的制造业技术、模式、业态等创新和应用示范，工信部今日公示2018年制造业与互联网融合发展试点示范项目名单，其中涉及TCL集团、白云电器、长江电力、老板电器、亨通光电、高德红外等公司的相关项目。
2018-08-10 15:08
【宏碁电脑(上海)有限公司召回部分笔记本电脑锂离子电池】财联社8月10日讯，日前，宏碁电脑(上海)有限公司向国家市场监督管理总局备案了召回计划。自2018年9月10日起，召回2013年2月至2014年1月期间生产的部分笔记本电脑锂离子电池。本次召回涉及多个型号笔记本电脑的锂离子电池，中国大陆地区受影响数量为25620台。
2018-08-10 15:04
【福田汽车携手平安集团 发布汽车供应链金融解决方案】财联社8月10日讯，记者获悉，8月10日，福田汽车集团携手平安集团共同打造的“区块链+汽车供应链金融”解决方案暨福金All-Link系统上线仪式举行。公司称，福金All-Link系统是福田汽车与金融壹账通基于区块链底层技术，深度打造的供应链金融服务平台，是汽车行业首家与金融科技公司战略合作共建的基于区块链技术的供应链金融平台。（证券时报）
2018-08-10 15:02
【收评：创业板指站上1500点 5G概念股尾盘拉升】财联社8月10日讯，沪指全天呈现窄幅震荡走势，受压20日线，中小创明显强于主板，题材股表现活跃，医药、农业等板块轮番反弹，但市场量能未能同步放大，做多人气仍显不足。截至收盘，沪指涨0.04%，报2795点；深成指涨0.70%，报8813点；创业板指涨0.94%，报1511点。从盘面上看，养殖业、高送转、猪肉、集成电路、中药、深圳国资改革等板块涨幅居前，特钢、煤炭、新疆、钛白粉、装配式建筑、银行等板块跌幅居前。沪股通净流出1.2亿，深股通净流入3.5亿。
2018-08-10 15:02
【工信部印发推动企业上云实施指南】财联社8月10日讯，工信部印发《推动企业上云实施指南（2018-2020年）》通知。通知强调，到2020年，中国新增上云企业100万家，形成典型标杆应用案例100个以上，形成一批有影响力、带动力的云平台和企业上云体验中心。稳妥有序推进企业上云。鼓励各地加快推动开展云上创新创业。支持各类企业和创业者以云计算平台为基础，利用大数据、物联网、人工智能、区块链等新技术，积极培育平台经济、分享经济等新业态、新模式。
2018-08-10 15:02
【期市收盘多数飘绿 工业品午后普遍下行焦煤领跌】财联社8月10日讯，期市收盘多数飘绿，工业品午后普遍下行， 焦煤 跌近3%， 甲醇 、 原油 跌近2%， PTA 持坚仍涨超2%， 玻璃 涨近1%；农产品窄幅震荡， 大豆 一度上扬，尾盘再度回落， 豆二 跌近1%。
2018-08-10 14:59
【中国联通大幅下调国际/港澳台漫游资费：最高降幅97%】财联社8月10日讯，中国联通宣布自8月10日起大幅下调国际/港澳台漫游资费。此次资费下调涵盖语音及数据业务。资费调整涉及加拿大、摩洛哥等18个国家和地区，平均降幅达到44%，最大降幅达到79%。（c114）
2018-08-10 14:54
【中国国际智能产业博览会将于8月23日至25日在重庆国际博览中心举行】财联社8月10日讯，中国国际智能产业博览会将于2018年8月23日至25日在重庆国际博览中心举行，大会由重庆市人民政府、科学技术部等部门共同主办。重庆市委书记陈敏尔日前指出，智博会是实施以大数据智能化为引领的创新驱动发展战略行动计划的重要抓手，要突出“数字产业化、产业数字化”的主旨。展会期间将发布《中国智能化发展指数报告》、《中国大数据发展指数报告》、重庆市《以大数据智能化为引领的创新驱动发展行动计划》以及工业互联网等政策。
2018-08-10 14:50
【重庆企业开办时间压缩至5个工作日内】财联社8月10日讯，从重庆市工商局获悉，为优化市场准入环境，该局与相关部门通过采取多项改革措施，将企业开办时间压缩至5个工作日以内办结。同时，重庆市公安、税务部门也把刻制公章、申领发票环节办理时间分别压缩到1个工作日内办结。
2018-08-10 14:39
【工信部和发改委印发扩大和升级信息消费三年行动计划】财联社8月10日讯，工信部和发改委印发扩大和升级信息消费三年行动计划（2018-2020年）通知，通知要求到2020年，信息消费规模达到6万亿元，年均增长11%以上。信息技术在消费领域的带动作用显著增强，拉动相关领域产出达到15万亿元。利用物联网、大数据、云计算、人工智能等技术推动电子产品智能化升级；深化智能网联汽车发展；组织开展“企业上云”行动；加快5G标准研究、技术试验，推进5G规模组网建设及应用示范工程。
2018-08-10 14:37
【湖北10月31日前将完成5A级和4A级国有景区门票降价】财联社8月10日讯，湖北省物价局9日发布了关于完善国有景区门票价格形成机制的指导意见，决定降低省重点国有景区门票价格-9月30日前，全面完成降低5A级景区门票价格；10月31日前，全面完成降低4A级景区门票价格工作。
2018-08-10 14:21
财联社8月10日讯，在岸人民币兑美元跌破6.86关口，较昨日官方收盘价跌超300点。
2018-08-10 14:19
【海关总署：防范埃博拉出血热疫情传入】财联社8月10日讯，海关总署9日发布公告，加强防范刚果民主共和国的北基伍省和伊图里省埃博拉出血热疫情传入中国。
2018-08-10 14:14
【福建八部门联合整顿楼市 福州厦门首当其冲】财联社8月10日讯，福建省住建厅等八部门发布《关于联合开展打击违法违规行为治理房地产市场专项行动工作的通知》，决定于今年7月至12月，在省内联合开展打击违法违规行为治理房地产市场专项行动，治理重点包括22种违规行为。福州和厦门被列为先行治理的城市。《通知》要求，福州市、厦门市房管部门要牵头建立本市联合整治专项行动工作小组，定时报送专项行动工作进展情况，并按照住建部工作要求，每月需分别报送不少于5个典型案例。
2018-08-10 14:13
【新华社评论员：不经受磨砺 怎能有成长】财联社8月10日讯，走过千山万水，中国早已气象一新，但前路依然不平坦。国际上，有的国家大搞单边主义、保护主义、贸易霸凌主义，来势汹汹。不经历风雨，怎能见彩虹？不经受磨砺，怎能有成长？一切幸福都是奋斗出来的，一切奇迹都是创造出来的。13亿多中国人民在党的领导下齐心干、加油干，就没有过不去的坎，就一定能踏平坎坷成大道。
2018-08-10 14:06
【证监会：暂停审核巨人网络重组事项】财联社8月10日讯，证监会公告称，因巨人网络涉及重大事项核查，决定对其发行股份购买资产申请方案提交并购重组委审核予以暂停。
2018-08-10 14:04
财联社8月10日讯，中汽协：中国7月份汽车销量报189万辆，同比下降4%。
2018-08-10 13:54
【中国移动回应分拆三四家子公司独立上市消息：说法不实】财联社8月10日讯，有消息称，中国移动（00941.HK）将分拆三至四家子公司独立上市。中国移动公关部的相关人士表示，上述说法不实，公司正在辟谣。（澎湃新闻）
2018-08-10 13:46
【汤臣倍健：受原材料上涨影响 部分产品零售价调升】财联社8月10日讯，汤臣倍健10日在互动平台上回复投资者提问时表示，受国际原料价格上涨影响，公司决定对部分产品的建议零售价进行调升。
2018-08-10 13:45
【快讯】财联社8月10日讯，西藏基建股午后直线拉升，西藏城投快速封涨停，西藏发展涨超5%，西藏矿业、西藏天路、高争民爆等多只个股跟涨。近期，多地公布了今年下半年补短板重大项目投资计划，投资规模达数万亿元。
2018-08-10 13:32
财联社8月10日讯，台积电7月份营收743.7亿元台币，同比增长3.9%，环比增长5.6%。
2018-08-10 13:27
【快讯：二胎概念股拉升走强】财联社8月10日讯，二胎概念股拉升走强。截至发稿，邦宝益智、创源文化、金发拉比、爱婴室、安奈儿、延江股份、高乐股份等个股均有拉升表现。中国人口学会副会长张车伟表示，现在彻底放开，让人们自主决定生育已经成为大势所趋，是今后人口政策的调整方向。
2018-08-10 13:25
财联社8月10日讯，美元指数走高一度突破96关口，日内涨0.5%，最高报96.0950，创2017年7月以来新高。
2018-08-10 13:23
【内蒙古矿业巨头泰升集团重整草案获批 中国信达投反对票】财联社8月10日讯，自最高法院企业破产重整案件平台获悉，内蒙古自治区阿拉善盟中级人民法院批准内蒙古泰升实业集团有限责任公司重整计划草案，终止内蒙古泰升实业集团有限责任公司重整程序。本裁定为终审裁定。担保债权组中国信达资产管理股份有限公司呼和浩特分公司投反对票。（新京报）
2018-08-10 12:59
财联社8月10日讯，离岸人民币兑美元日内跌逾70点，一度跌破6.85，至6.8512。
2018-08-10 12:58
【国家知识产权局赴广东专题调研专利质量提升工作】财联社8月10日讯，国家知识产权局副局长张茂于一行赴广东就专利质量提升工作开展专题调研。张茂于表示，要持续强化对高水平创新的支持力度，保持专利申请量适度合理增长，与经济发展水平、科技创新能力协调匹配；要进一步优化调整专利资助奖励政策，加大对培育高价值专利的支持力度；要引导创新主体正确认识和合理使用专利制度，发挥各类专利的特点和优势。同时要严厉打击非正常专利申请行为，对利用非正常专利申请套取资助的行为按照相关规定严肃处理。
2018-08-10 12:45
【“天河工程”卫星及火箭研制项目启动】财联社8月10日讯，记者从中国航天科技集团获悉，近日，2018年对口支援青海大学工作会议暨“天河工程”卫星及火箭研制启动会在青海大学召开。“天河工程”卫星及火箭研制启动会的召开及星箭研制合同的签订，标志着天河一号卫星正式进入工程研制阶段。到2020年将完成一期双星研制、发射，2022年完成6星组网建设，具备三江源地区1小时重访能力。
2018-08-10 12:34
财联社8月10日讯，中国抗肿瘤药物研发公司开拓Kintor拟在香港IPO筹资3亿美元。（彭博）
2018-08-10 12:29
【江西将制定污染防治攻坚战成效考核实施细则】财联社8月10日讯，从江西省环保厅了解到，江西将制定污染防治攻坚战成效考核实施细则，对生态环境保护地方立法和执法情况、年度工作目标任务完成情况、生态环境质量状况、资金投入使用情况、公众满意度等相关方面开展评价考核。（新华社）
2018-08-10 12:25
【农业农村部调整农产品供需预期：玉米或产不足需、大豆进口量被下调】财联社8月10日讯，农业农村部市场预警专家委员会10日发布8月中国农产品供需形势分析，预计2017至2018年度，中国玉米进口量为330万吨，比上月估计值调增80万吨；预计中国大豆进口量9390万吨，比上月估计数调减207万吨；中国棉花总产量、消费量、进口量以及期末库存量均维持上月估计值不变。
2018-08-10 12:20
【李嘉诚家族两年来首次在港拿地 估值超360亿港元】财联社8月10日讯，中资赴港拿地潮退后，李嘉诚家族又终于出手了。港铁公司（0066.HK）8月9日对外宣布，香港岛南区黄竹坑地铁站第三期物业发展项目合约由长实（1113.HK）旗下附属公司建锋投资有限公司投得。香港市场人士估计，该项目估值在360亿港元左右，这是过去两年来李嘉诚家族首次在香港拿地。（腾讯新闻《一线》）
2018-08-10 11:47
【午间公告】财联社8月10日讯，吉林森工：控股股东森工集团持有的本公司79608084股被司法冻结，占总股本11.10%。欧普康视：拟以募集资金634.90万元增资扩股方式对陕西奥泰克进行投资，投资完成后持有陕西奥泰克51%的股权。科融环境：实控人毛凤丽收到证监会行政处罚及市场禁入事先告知书，毛凤丽被采取终身禁入证券市场措施。
2018-08-10 11:45
【中国人口学会副会长：中国的生育率下降太快 要彻底放开】财联社8月10日讯，中国人口学会副会长张车伟表示，由于中国“未富先老”，老龄化给中国带来了很大的养老负担。国家近年来对此也有谋划，比如健全中国的社会养老保障体系，全面放开二孩。过去总担忧全面放开二孩以后人口可能会爆炸，结果放开以后完全没有出现这种情况。现在，彻底放开，让人们自主决定生育已经成为大势所趋，是今后人口政策的调整方向。（中国新闻周刊）
2018-08-10 11:30
【午评：沪指早盘震荡整固 科技股集体退潮】财联社8月10日讯，今日沪深两市股指开盘涨跌不一，沪指早盘整体上在平盘线附近维持震荡走势，创业板指相对较强，低开拉升后便一直在平盘线上方运行。昨日强势的科技股今天集体退潮，泛农业与泛健康板块相对较强。沪指下跌0.14%，报收2790点；深成指上涨0.37%，报收8784点；创业板上涨0.55%，报收1505点。从盘面上看，养殖业、种植业、猪肉等板块涨幅居前；钛白粉、石油矿业、水泥等板块跌幅居前。沪股通净流入1.58亿，深股通净流入3.67亿。
2018-08-10 11:28
【人工智能计算机视觉解决方案提供商Yi+获亿元级B+轮融资】财联社8月10日讯，人工智能计算机视觉解决方案提供商Yi+获亿元级B+轮融资，投资方为中关村发展集团、中关村银行等。据悉，Yi+AI服务众多世界500强的数亿用户，提供"营销+AI"、"智能硬件+AI"、“新零售”、“智慧城市”等解决方案。（36氪）
2018-08-10 11:21
【主产区鸡苗均价继续上涨 创2016年9月份以来最高】财联社8月10日讯，8月10日主产区鸡苗均价4.05元/羽，较昨日上涨0.11元/羽，创2016年9月份以来最高值。最高价为江苏地区4.08元/羽，最低价为辽宁地区4.02元/羽。
2018-08-10 10:55
财联社8月10日讯，从中国进出口银行获悉，截至目前，进出口银行对船舶行业整体授信支持累计约8500亿元。另据了解，由进出口银行融资支持的法国达飞航运公司9艘22000TEU超大型集装箱船项目，也在江南造船厂和沪东中华造船厂开工。（新华社）
2018-08-10 10:48
【成人在线培训升学教育获近亿A轮投资】财联社8月10日讯，近日，专注于成人学历提升的在线教育品牌升学教育宣布完成A轮近亿元的融资，投资方为深创投和深圳市人才创新创业一号股权投资基金。升学教育表示，不同于K12未来线上线下相结合的趋势，学历教育未来或将全面转型线上，行业市场集中度将逐步提高。
2018-08-10 10:43
【快讯】财联社8月10日讯，农业股盘中直线拉升，登海种业封涨停，隆平高科大涨7%，敦煌种业、万向德农、丰乐种业、苏垦农发等多只个股走强。
2018-08-10 10:39
【成都北斗产业园区实施方案出炉 打造国家卫星及应用产业重要基地】财联社8月10日讯，从成都市发改委获悉，《成都市北斗产业园区创新发展实施方案（2018-2020）》于近日出炉，成都将打造以军民融合为特色的国家卫星及应用产业重要基地，支撑和服务四川全省、西南区域乃至全国北斗产业创新发展。（成都商报）
2018-08-10 10:36
【共享办公公司WeWork向软银发债融资10亿美元 今年上半年收入增一倍】财联社8月10日讯，共享办公公司WeWork Cos.周四公布新的财务信息，披露向软银集团筹得另外10亿美元，这家办公空间共享公司持续迅速增长，收入增加一倍，至7.638亿美元，但亏损同比扩大两倍，至7.23亿美元，因该公司加快开设新空间的脚步，同时花费更多资金营销这些空间。（华尔街日报）
2018-08-10 10:29
【铁总放弃动车配件集采 配件销售将成中国中车利润增长点】财联社8月10日讯，中铁总在动车组修程修制改革上做出重大改进，各铁路局集团公司在动车组维修中的装备购置、配件管理、物流和库存等领域将不再专设部门负责，转而将其移交给中国中车代为管理。中车旗下长客股份人士透露，以往各路局自主配件采购，虽然量大，但单价低；未来按照协议，路局不再集中采购配件，而是到中国中车随用随取。新模式下，中国中车采购成本1万元左右的零部件，在销售给路局时，可以做到3倍的价格。（中国经营报）
2018-08-10 10:29
【Slack新一轮数亿美元融资将结束 估值达70亿美元】财联社8月10日讯，据知情人士透露，Slack正在筹集数亿美元的资金，融资轮结束之后Slack估值将达到70亿美元。参与此次投资轮的新投资者有General Atlantic以及Dragoneer Investment Group。去年，Slack融资2.5亿美元，估值达到51亿美元，融资轮由软银集团领投。
2018-08-10 10:18
【快讯】财联社8月10日讯，水泥、钢铁等大基建板块早盘回调，祁连山、西藏天路、西宁特钢等多只个股下跌，中国交建、柳工、中国铁建均纷纷冲高回落。
2018-08-10 10:14
【智能网联驾驶测试与评价重点实验室专项工作组会议召开】财联社8月10日讯，近日，“智能网联驾驶测试与评价工业和信息化部重点实验室2018年度学术委员会暨专项工作组会议”在北京召开。
2018-08-10 10:12
【交通部就深入推进水运行业应用液化天然气征求意见】财联社8月10日讯，交通部就深入推进水运行业应用液化天然气征求意见，要求完善LNG码头布局规划。加快推进落实环渤海地区LNG码头重点布局方案，合理布局内河LNG码头。优化港区控制性详细规划，合理有序布局港区LNG加气站。围绕建立长期稳定的天然气产供储销体系要求，积极推进沿海尤其是环渤海地区LNG码头建设，加快内河LNG码头建设，提升LNG接卸和转运能力。提升LNG水路运输能力。
2018-08-10 10:02
【小程序服务商酷客多获5000万元A轮融资】财联社8月10日讯，小程序服务商“酷客多”对外宣布获得由启浦投资的5000万元A轮融资。酷客多CEO郝宪玮在接受亿欧采访时透露，下一轮融资正在筹备中。（腾讯）
2018-08-10 10:01
【考拉阅读获2000万美元B轮融资】财联社8月10日讯，分级阅读产品考拉阅读近日完成了2000万美元的B轮融资，本轮融资由GGV纪源资本和XVC联合领投，CMC华人文化产业基金和老股东启明创投跟投，安可资本担任本轮融资独家财务顾问。（36氪 ）
2018-08-10 09:59
【贾跃亭遭法拉第未来前CFO公司起诉 被指不正当竞争】财联社8月10日讯，由法拉第未来（Faraday Future）前CFO Stefan Krause创立的南加州电动汽车初创企业 EVelozcity 当地时间8月9日向洛杉矶高等法院(Los Angeles County Superior Court)发起一项针对法拉第未来的诉讼动议，主要抗议法拉第未来继续使用威胁和欺骗手段阻止其雇员自由寻找新的工作机会。（一财）
2018-08-10 09:47
【快讯：深圳本地股走强】财联社8月10日讯，深圳本地股走强。截至发稿，深物业A、深深宝A、沙河股份、深纺织A、深赛格、深振业A等个股集体走强。
2018-08-10 09:43
【北京正在谋划新一轮服务业开放改革】财联社8月10日讯，目前，北京正在谋划新一轮服务业开放改革，将聚焦符合首都产业发展方向的特定领域进一步扩大开放，着力将营商环境打造成北京对外开放的第一生产力。
2018-08-10 09:42
【快讯】财联社8月10日讯，受利好消息刺激，地产股集体走高，新城控股大涨7%，万科涨逾6%，世荣兆业、招商地产、广宇发展、阳光城等个股纷纷拉升。消息上，工行、农行调整上海首套房贷利率至9折。
2018-08-10 09:38
【福建出台实施意见：鼓励和促进仿制药研发使用】财联社8月10日讯，为提高药品供应保障能力、更好地满足临床用药及公共卫生安全需求，近日，省政府办公厅出台《关于改革完善仿制药供应保障及使用政策的实施意见》。《实施意见》提出，要促进仿制药研发，引导药品精准开展仿制。
2018-08-10 09:31
财联社8月10日讯，澳大利亚央行把2018年GDP平均增速预期从3%上调至3.25％。澳大利亚央行称，在未来某个时点加息可能是合适的，近期调整现金利率的理由不充分。
2018-08-10 09:29
【早评：沪深两市小幅低开 地产股集体走高】财联社8月10日讯，沪深两市早盘小幅低开，石油、化工、有色等板块调整，受上海首套房利率收归9折消息刺激，地产股集体高开。从盘面上看，租售同权、高送转、核电、汽车电子、航运、冷链物流等板块上涨；可燃冰、钛白粉、石油开采、农机、化工新材料、油改等板块跌幅居前。
