2018-11-10 16:21
【山西：严控煤矿超能力生产 临近年终不得抢产量】财联社11月10日讯，近期，随着煤炭市场需求持续旺盛，部分煤矿受利益驱动，超能力组织生产，不仅严重扰乱市场秩序，也给井下安全带来严重威胁。对此，山西省政府安委会日前下发通知，要求严格控制煤矿超能力生产，临近年终不得抢产量赶任务。通知要求，所有生产煤矿必须按照公告生产能力组织生产，全年产量不得超过公告生产能力，月度计划不得超过公告生产能力的1/12，月度产量不得超过月度计划的110%。（新华社）
2018-11-10 14:28
【央行研究局副局长周诚君：正考虑让国际机构投资者进入中国绿色金融市场】财联社11月10日讯，中国人民银行研究局副局长周诚君10日在亚洲金融合作协会绿色金融合作委员会成立仪式上表示，央行目前正在考虑让国际机构投资者进入中国绿色金融市场，响应我们出台一系列相关政策。“总体而言，我国绿色金融市场要比整个中国金融市场开放方面步子走得更大一点。”周诚君说，如果中国80万亿债券市场2.27%被境外投资持有者的话，其中，绿色领域境外投资者持有20%左右。央行非常欢迎境外市场主体到中国大陆发行绿色债券，也鼓励境内机构企业到境外去发行以其他货币计价的绿色债券。（中证网）
2018-11-10 14:04
【广州将形成铁路十大对外通道】财联社11月10日讯，9日，广州市政府常务会议审议并原则通过了《广州综合交通枢纽总体规划（2018—2035年）》，广州将以拓展国际交通功能为核心，以提升运输服务品质为准则，推动空港、海港、陆港三港融合，打造开放式、立体化、智慧型综合客运枢纽和多式联运综合货运枢纽，探索建设自由贸易港，将广州建设成为引领全球现代交通发展的国际性综合交通枢纽。《规划》首次提出将广州站和东站打造成为中心火车站，表示将推动高铁进城，一体化改造广州站-广州东站，新增广深港高铁引入中心城区联络线、京广高铁引入广州站联络线、三眼桥至新塘通道扩能，实现高铁线路引入中心城区。（一财）
2018-11-10 13:58
【中钢协：1-10月我国钢材出口平均价格同比增幅25.7%】财联社11月10日讯，中国钢铁协会副会长屈秀丽在2018年（第七届）中国钢铁技术经济高端论坛上表示，今年虽然钢材出口数量下降，但出口价格和出口金额保持增长；进口价格也有所提高，但升幅低于出口。1-10月，我国出口钢材平均价格由每吨693美元提高到870美元，同比增幅25.7%；出口金额同比增长12.2%。进口钢材平均价格由每吨1116美元提高到1259美元，同比增长12.8%；进口金额同比增长12.3%。（中证网）
2018-11-10 13:02
【杨洁篪、魏凤和出席第二轮中美外交安全对话共见记者活动】财联社11月10日讯，当地时间11月9日，杨洁篪、魏凤和出席第二轮中美外交安全对话共见记者活动。杨洁篪表示，中美经贸关系的本质是互利共赢。双方在经贸领域存在的问题，是两国经济结构、产业分工和发展阶段不同造成的，应通过对话协商妥善加以解决。中方对话协商的大门始终敞开。希望双方团队按照两国元首日前通话精神，在平等、诚信基础上加强接触沟通，推动达成双方都能接受的解决方案。（新华社）
2018-11-10 13:01
【进博局副局长：第二届进博会将稳中求进适当扩容保证品质】财联社11月10日讯，中国国际进口博览局副局长刘福学表示，进口博览局今年7月1日已启动第二届进博会参展报名，目前已收到大量企业报名，签约面积达数万平方米，具体数字还在统计。除了消费电子及家电展区，企业商业展的其他六个展区也都有签约。展望下一届进博会，进博局将稳中求进，适当扩大规模，保证展品品质。（澎湃）
2018-11-10 12:38
【英国斥资推动量子技术应用】财联社11月10日讯，英国政府9日发表声明说，将拨款支持4个研发项目，以便基于最新的量子技术开发出适用于通信、测绘等领域的设备原型。据介绍，这4个项目将获得总计2000万英镑的资金支持，项目将由私人领域拥有技术优势的公司和本地科研院校合作开展。这些项目包括：用于探测地下物体的量子传感器；用于精确授时的微型原子钟原型；提供加密数据传输的低成本集成芯片；用于接收量子密钥信号的先进接收机。（新华社）
2018-11-10 12:00
【农业农村部：安徽省青阳县排查出非洲猪瘟疫情】财联社11月10日讯，农业农村部新闻办公室11月10日发布，安徽省青阳县排查出非洲猪瘟疫情。11月9日22时，农业农村部接到中国动物疫病预防控制中心报告，经中国动物卫生与流行病学中心（国家外来动物疫病研究中心）确诊，安徽省青阳县一养殖场排查出非洲猪瘟疫情。该养殖场存栏生猪8339头，发病96头，死亡47头。
2018-11-10 11:57
【中钢协：预计全年粗钢产量超9亿吨】财联社11月10日讯，中国钢铁协会副会长屈秀丽在2018年（第七届）中国钢铁技术经济高端论坛上表示，预计后期钢材价格继续呈小幅波动走势，不会大涨大跌。全年钢材出口预计在7000万吨左右，同比下降，进口平稳。全年粗钢产量保持小幅增长态势，预计超9亿吨。四季度钢铁企业效益环比会下降，全年保持增长。（中证网）
2018-11-10 11:44
【中信证券完成福建首单纾困专项债券发行】财联社11月10日讯，由中信证券牵头主承销的厦门金圆投资集团有限公司2018年纾困专项债券（第一期），作为深交所首批纾困专项公司债券及福建省首单纾困专项债券，于2018年11月9日成功簿记发行。（中证网）
2018-11-10 11:27
【以色列研发出脑瘤治疗新方法】财联社11月10日讯，以色列希伯来大学近日发表公告，称该大学的研究团队利用基因改造技术，研发出一种治疗胶质母细胞瘤这一恶性脑瘤的新方法。公告说，希伯来大学生物化学和分子生物学院教授罗特姆·卡尔尼等人设计出一种分子，可以通过影响特定基因，抑制胶质母细胞瘤生长。研究显示，人体中的MKNK2基因会进行选择性剪接，从而产生两种功能相反的蛋白质，一种会抑制胶质母细胞瘤等肿瘤的生长，另一种则会支持肿瘤生长。卡尔尼等人设计出一种分子，可以改变MKNK2基因的剪接，减少支持肿瘤生长的蛋白质数量，同时增加抑制肿瘤生长的蛋白质数量，从而使肿瘤细胞减少或者完全消失。（新华社）
2018-11-10 11:24
【河南省将开建25个生活垃圾焚烧发电项目】财联社11月10日讯，从河南省静脉产业园建设现场会上获悉，为从根本上破解“垃圾围城”“废料围城”问题，河南省明年将开工建设25个生活垃圾焚烧发电项目，投产后累计处置能力达到5.4万吨/日，比现有生活垃圾无害化处理规模提升了9倍。（河南日报）
2018-11-10 11:01
【江西：全力以赴做好非洲猪瘟防控工作】财联社11月10日讯，11月9日，江西省政府召开非洲猪瘟防控工作紧急视频会议。会议要求，各地、各有关部门要站在讲政治、顾大局的高度，坚定信心，齐心协力，强化措施，迅速进入应急响应状态，启动省、市、县非洲猪瘟防控应急预案，建立健全突发重大动物疫情防控组织机构，强化重大动物疫病防控和疫情处置统一指挥，全力做好非洲猪瘟防控工作。
2018-11-10 10:19
【亚金协绿色金融合作委员会成立】财联社11月10日讯，亚洲金融合作协会绿色金融合作委员会今日成立。成立仪式上通过了《亚洲金融合作协会绿色金融合作委员会工作规则》和《亚洲金融合作协会绿色金融合作委员会2018-2020三年工作规划纲要》，确定了亚金协绿金委短期工作计划和中长期工作方向，主要包括绿色金融标准制定、绿色金融评估、绿色金融认证、绿色金融指数发布、搭建碳交易平台、绿色债券等十项工作内容。（上证报）
2018-11-10 10:17
【吉林：22日起17种抗癌药将纳入医保】财联社11月10日讯，从吉林省医疗保障局了解到，吉林省决定从11月22日起将国家谈判的17种抗癌药纳入吉林省职工基本医疗保险和城乡居民基本医疗保险乙类药品范围，按照特殊药品进行管理。据了解，为让参保患者及早享受国家抗癌药谈判降价的实惠，吉林省医疗保障局第一时间组织研究将阿扎胞苷等17种抗癌药纳入医保落地和衔接措施。与平均零售价相比，17种抗癌药品的支付标准平均降幅达56.7%，大部分进口药品的支付标准平均低于周边国家或地区市场价格的36%。（新华社）
2018-11-10 10:13
【北京市促进金融科技发展规划（2018年-2022年）发布】财联社11月10日讯，近日，中关村管委会、北京市金融工作局和北京市科学技术委员会发布消息，经市政府同意，联合发布《北京市促进金融科技发展规划（2018年-2022年）》。《规划》目标是力争到2022年底，涌现5-10家国际知名的金融科技领军企业，形成3-5个具有国际影响力的创新集群，开展10-15个重大示范应用项目，形成良好产业生态，为首都“四个中心”建设提供重要支撑，有效助推京津冀协同发展。（北京日报）
2018-11-10 10:01
【中国经营报刊文：取消证券交易印花税的建议并不恰当】财联社11月10日讯，中国经营报刊文称，不少人建议取消证券交易印花税。这个建议是不恰当的。证券交易或者说炒股票的所得，一向免征个人所得税，而免征的理由之一就是已经征收了证券交易印花税。事实上，证券交易印花税的税负远远低于劳动所得的税负，而劳动所得和资本利得税负的巨大差异一直是影响个税公平的尖锐问题，个税数次修法也没有解决。证券交易所得免征所得税，如果再取消印花税的话，在劳动所得和非劳动所得之间就形成更大的税负不公平。如果证券交易印花税被取消，那么，平衡的做法，是应该对证券交易所得征收资本利得税，而资本利得税恐怕比证券交易印花税要重很多很多。另外，如果占印花税总收入半壁江山的证券交易印花税真的取消了，那么，印花税恐怕确实没有独立存在的必要了。
2018-11-10 09:28
【采暖季保供任务重 两大石油公司挖潜页岩气】财联社11月10日讯，中石油集团近日披露，为进一步打好勘探开发进攻仗、保障增储上产目标实现，该集团已启动新一轮工厂化钻井压裂提速，全面加快页岩气和致密油气等非常规资源工厂化开发。记者日前从中石化集团获悉，该集团旗下的涪陵页岩气田最近也在加快新井投产。（上证报）
2018-11-10 09:22
【温州发布“80条新政”：对小微企业贷款不良率容忍度提高2% 建立政策性救助基金】财联社11月10日讯，11月9日，温州正式发布创建新时代“两个健康”先行区、加快民营经济高质量发展的《实施意见》和80条政策举措。《实施意见》提出聚焦企业减负，温州全面落实企业税收减免政策，清理规范涉企收费，规范行业协会、涉企中介服务收费和降低企业用能成本、人力成本、物流成本、融资成本、用地成本、制度性交易成本等9个方面，今后3年将为企业年均减负（不含出口退税）100亿元。建立中小微企业贷款差别化监管机制，对小微企业贷款的不良率容忍度可比平均贷款不良率容忍度高出2个百分点。
2018-11-10 09:11
【天津今年首批支持民企再贷款成功落地】财联社11月10日讯，日前，天津滨海农商银行成功获得人民银行天津分行3亿元支持民营企业再贷款额度，将2018年天津市首批支持民营企业再贷款额度全部收入囊中。这也意味着今年天津市首批支持民营企业再贷款成功落地。（天津日报）
2018-11-10 08:54
【李保芳：茅台国际市场必将迎来新的发展机遇期】财联社11月10日讯，11月9日，2018年贵州茅台海外经销商大会在深圳举行。茅台集团党委书记、董事长、总经理李保芳表示，白酒作为中国传统产业的重要组成部分，在中国扩大对外开放的进程中，一定会大有作为。茅台的国际市场，也必将迎来一个新的发展机遇期。（证券时报）
2018-11-10 08:42
【蘑菇街递交赴美上市申请】财联社11月10日讯，美国东部时间11月9日，蘑菇街向SEC递交招股书，最大募集资金为2亿美元，腾讯为最大股东。蘑菇街于2011年上线，2016年与美丽说合并。招股书显示，2019财年上半年（2018年4月1日-2018年9月30日），蘑菇街营收为4.89亿元人民币，同比增长1.9%，净亏损3.03亿元，去年同期净亏损为4.28亿元。
2018-11-10 08:19
【深圳中行与10家深圳民企达成战略合作 包括迈瑞医疗、比亚迪等】财联社11月10日讯，中国银行昨日发布《支持民营企业二十条》，将通过优化授信政策、加强资源配置、拓宽融资渠道、降低融资费用等八大方面，多渠道支持民营企业发展。记者在深圳中行分会场了解到，迈瑞医疗、比亚迪、海普瑞、欧菲科技、欣旺达、信维通信等深圳10家民营企业，现场与中国银行深圳市分行签约及座谈。（深圳特区报 ）
2018-11-10 08:13
【粤港澳大湾区区块链联盟成立】财联社11月10日讯，11月9日，粤港澳大湾区区块链联盟成立大会在广州市黄埔区、广州开发区举行。广州市区块链产业协会、香港区块链产业协会和澳门大学创新中心三方携手成立粤港澳大湾区区块链联盟。首批成员单位共54家，来自粤港澳三地，涵盖技术、基金、孵化、培训等众多区块链专业领域，其中不乏阿里健康、航天云网、布比等标志性企业。
2018-11-10 08:10
【首条特高压直流工程开工 今明两年还将有12个工程】财联社11月10日讯，青海-河南±800千伏特高压直流工程开工动员大会日前在河南省驻马店市和青海省海南藏族自治州两地换流站站址同时举行。结合记者此前获得的文件，国家能源局今明两年计划核准12条特高压工程。电力行业人士认为，近期国务院办公厅公布了《关于保持基础设施领域补短板力度的指导意见》，明确提到要加快推进跨省跨区输电，优化完善各省份电网主网架，推动实施一批特高压输电工程。本已明确的特高压工程建设计划有望加速落实。（上海证券报）
2018-11-10 08:07
【互金协会79家网贷机构披露10月份运营信息 总成交额487亿元环比下降13.77%】财联社11月10日讯，中国互联网金融协会于2017年6月份建立了集中式、防篡改的全国互联网金融登记披露服务平台。截至今年11月7日，共有119家网络借贷信息中介机构接入登记披露服务平台。据第一网贷提供给记者的数据显示，10月份，已披露运营信息的79家网贷机构总成交额为487.06亿元，占当月全国网贷成交额948.52亿元的51.35%，环比减少77.78亿元，下降13.77%。（证券日报）
2018-11-10 06:14
【解决中小企业融资难 金融必须先“稳”】财联社11月10日讯，解决好为民营企业做好服务，特别是中小企业融不到资的问题。这是一个长期存在的难题，不能以降低防范风险为代价，故而先“稳”住预期，而后有“改”，这是一个渐进的过程。在一个经济下行期，市场风险加大，也应该甄别到一些企业融资困难的市场合理性，是否“所有制歧视”或者其他非市场因素所致。必须把短期的市场特点和长期的机制缺陷结合起来看，避免“一刀切”。（21世纪经济报道）
2018-11-10 06:09
【专家：退市常态化利于价值投资】财联社11月10日讯，深交所近日表示，坚决落实退市主体责任，依法依规作出终止上市决定，是对市场主体自治行为和投资者市场化选择的尊重和保护。有券商人士也认为，在IPO发行常态化的背景下，提升股市退市率，逐渐形成股市退市常态化的状态，这将会有利于均衡股市上市率与退市率长期失衡的发展状态。（证券日报）
2018-11-10 06:06
【国际投资者对中国市场前景充满信心】财联社11月10日讯，日前，上海证券交易所成功举办第八届国际投资者走进上交所活动。与会人士表示，对中国市场的前景充满信心。随着市场开放持续推进，中国A股纳入全球指数的权重将会提高。（证券日报）
2018-11-10 06:03
【民企纾困政策密集落地 年底降准概率大】财联社11月10日讯，近期，多个会议、多项政策同时聚焦民营企业融资难问题，民企纾困政策密集落地。分析师表示，货币政策未来首要目标仍是稳增长，主要解决的是社融增速的下行和民营企业结构性融资困难问题，未来货币政策或可以期待更多边际宽松措施推出，今年年底左右降准的概率仍然存在。（证券日报）
2018-11-10 05:56
【证券时报头版：避免民企融资从“一刀切”走向“一拥而上”】财联社11月10日讯，证券时报头版刊文称，国家在重视民营经济、及时澄清误读和政策纠偏的同时，要避免民企融资从“一刀切”的极端走向“一拥而上”的另一个极端，要采取措施做好信贷风险防范。监管部门调动金融机构加大对民企融资支持力度的初衷是好的，但行事方法要秉承在保持市场充裕流动性和稳定预期的基调下，对金融机构进行正向激励引导，减少对具体交易环节的不必要干预。同样重要的是，各政府部门在出台支持民营经济的政策时，要加强政策协调性，考虑同其他政策是不是有叠加效应，避免政策之间相互掣肘“打架”，不断提高政策水平。
2018-11-10 05:16
【中国概念股收盘多数下跌 阿里巴巴跌2.78%】财联社11月10日讯，周五中国概念股收盘多数下跌，阿里巴巴跌2.78%，京东跌3.12%，百度跌2.55%。百世集团跌12.63%，流利说跌9.31%，哔哩哔哩跌7.51%，微博跌7.16%，拼多多跌5.03%，网易跌4.1%。橡果国际涨7.66%，无忧英语涨7.25%，蔚来汽车涨1.2%。
2018-11-10 05:02
【美股收盘 三大股指集体收跌】财联社11月10日讯，美股收盘，三大股指集体收跌。标普500指数收盘下跌25.82点，跌幅0.92%，报2781.01点；科技股拖累纳斯达克指数跌近1.7%，报7406.90点；苹果、Facebook均跌近2%。道琼斯指数收盘下跌201.90点，跌幅0.77%，报25989.30点。
2018-11-10 03:56
【美原油期货下跌0.8% 连续第10个交易日收跌】财联社11月10日讯，WTI 12月原油期货收跌0.48美元，跌幅0.79%，连续第10个交易日下跌，创1984年以来最长连跌天数，报60.19美元/桶。布伦特1月原油期货收跌0.47美元，跌幅0.67%，报70.18美元/桶。
2018-11-10 03:09
财联社11月10日讯，COMEX 12月黄金期货收跌约1.4%，报1208.60美元/盎司。
2018-11-10 02:04
财联社11月10日讯，美国11月9日当周石油钻井数增加12台，至886台，预期维持在874台不变。美国11月9日当周天然气钻井数增加2台，至195台；总钻井数增加14台，至1081台。
2018-11-10 01:01
【高盛：2020年标普500指数公司利润增幅放缓至4%】财联社11月10日讯，高盛策略师表示，随着减税的益处逐渐消散、经济增速放缓、且利润压力积聚，未来两年标普500指数公司的利润增幅料将急剧下降。2018年每股收益料增长23%，至163美元；2019年料增6%，至173美元；2020年增长4%，至181美元。
2018-11-10 00:30
【欧股收盘 三大股指集体收跌】财联社11月10日讯，欧股收盘，三大股指集体收跌。德国DAX指数收盘下跌0.88点，跌幅0.01%，报11526.44点；英国富时100指数收盘下跌36.14点，跌幅0.51%，报7104.54点；法国CAC40指数收盘下跌24.70点，跌幅0.48%，报5106.75点。
2018-11-09 23:58
【通用电气下跌近9% 刷新近十年新低至8.26美元】财联社11月9日讯，通用电气下跌近9%，刷新近十年新低至8.26美元。摩根大通下调其目标价至6美元，理由是负债不断上升、现金流前景不断恶化，以及三季度几乎所有领域业绩不佳。
2018-11-09 23:38
财联社11月9日讯，在岸人民币兑美元收报6.9560元，较周四夜盘收盘跌220点。
2018-11-09 23:32
财联社11月9日讯，大商所夜盘铁矿收跌0.57%，焦炭夜盘收跌2.6%，焦煤收跌0.67%，动力煤收跌0.16%。
2018-11-09 23:14
【美国三大股指全线走低 道指跌超180点】财联社11月9日讯，美国三大股指全线走低，道指跌超180点，跌幅近0.7%，纳指跌幅扩大至逾1.5%，标普500指数跌近1%。
2018-11-09 23:01
财联社11月9日讯，上期所夜盘螺纹收跌2.24%，热卷收跌1.85%，橡胶跌近1%，沥青大跌4.3%。
2018-11-09 22:32
【美股小幅低开 科技股能源股领跌】财联社11月9日讯，美股小幅低开，道指跌逾70点，纳指跌0.7%。科技股与能源股领跌，苹果、雪佛龙均跌逾1%。迪士尼涨近2%，第四财季业绩远超预期。
2018-11-09 22:31
【央行报告：全球经济可能面临四大风险】财联社11月9日讯，央行报告指出，展望未来，全球经济可能面临以下风险：一是全球贸易摩擦升级与政策不确定性增加，二是在国际贸易体系重构、国际贸易和金融体系不兼容环境下，新兴市场将继续承压。三是全球经济周期与金融周期不同步，主要经济体政策调整对全球经济金融的影响加大。四是全球金融市场脆弱性增加。
2018-11-09 22:28
【央行报告：建设适应外汇市场发展的自律机制】财联社11月9日讯，央行报告指出，下一阶段，人民银行、外汇局将继续指导外汇市场自律机制深化和完善自律管理，实现自律机制“自律”与监管部门“他律”的良性互动，根据市场发展变化完善自律规范，进一步完善激励约束机制，积极采取措施推动外汇市场自律机制成员落实自律规范，继续加强国际交流和合作，既发挥一线市场参与者在汇率市场化改革中的重要作用，又防止出现无序竞争，增强外汇市场防范、化解金融风险的能力，夯实汇率市场化改革和外汇市场发展的微观基础。
2018-11-09 22:27
【央行报告：发挥多渠道融资功能 进一步改善民营企业和小微企业的金融服务】财联社11月9日讯，央行报告指出，下一阶段，发挥债券、信贷、股权等多渠道的融资功能，进一步改善民营企业和小微企业的金融服务。一是发挥债券市场的引领作用。二是改革和完善金融机构监管考核和内部激励机制，扩大金融市场准入，拓宽民营企业融资途径，解决民营企业融资难融资贵问题。综合运用再贷款、再贴现、中期借贷便利等货币政策工具，发挥好宏观审慎政策的结构调整功能，支持商业银行扩大对民营企业的信贷投放。三是继续支持配合有关部门，发挥好“几家抬”的政策合力，通过减轻企业税费负担、营造公平竞争环境、完善政策执行方式、构建亲清新型政商关系、保护企业家人身和财产安全等多种方式，共同做好鼓励民营企业的发展工作,增强微观主体活力。鼓励地方积极创新扶持方式，支持民营企业的健康发展。
2018-11-09 22:23
【央行报告：今年以来投放的资金基本上全部传导到了实体经济】财联社11月9日讯，央行报告指出，近期有观点认为,今年以来央行投放的资金大量淤积于银行体系。实际上，目前我国银行体系的超额准备金率（超储率）并不高，在1.5%左右，央行投放的资金基本上全部传导到了实体经济。
2018-11-09 22:17
【央行报告：稳健的货币政策要保持中性 根据形势变化及时动态预调微调】财联社11月9日讯，央行发布2018年第三季度中国货币政策执行报告。下一阶段，健全货币政策和宏观审慎政策双支柱调控框架，稳健的货币政策要保持中性，松紧适度，把好货币供给总闸门，在多目标中把握好综合平衡，根据形势变化及时动态预调微调。进一步加强政策协调，疏通货币政策传导渠道。深化利率和汇率市场化改革，大力推进金融改革开放发展，创新货币政策工具和机制，进一步提高金融服务实体经济的能力和意愿。处理好稳增长与去杠杆、强监管的关系，打好防范化解金融风险攻坚战，守住不发生系统性金融风险底线。聚焦进一步深化供给侧结构性改革，在实施稳健中性货币政策、增强微观主体活力和发挥好资本市场功能三者之间，形成三角形支撑框架，促进国民经济整体良性循环。
2018-11-09 22:12
【北京君正：逾26亿间接控制北京矽成超五成股权】财联社11月9日讯，北京君正公告，拟作价26.42亿元，发行股份及支付现金，购买屹唐投资等6家企业的权益，这些企业的主要资产为北京矽成股权，北京矽成100%股权估值65亿元。此次交易后，公司将间接持有北京矽成51.59%股权，间接持有闪胜创芯53.29%的LP份额（闪胜创芯持有北京矽成3.79%股权）；并将寻求对北京矽成的进一步控制。公司同时拟配套募资不超14亿元。北京矽成主营高性能存储芯片。
2018-11-09 21:33
【中路股份：收购上海悦目价格下调至40亿元】财联社11月9日讯，中路股份调整收购上海悦目100%股权的重组方案。主要调整内容包括：交易额由55亿元下调至40亿元；配套募资额上限由13.5亿元，上调至14.82亿元；上海悦目在2018年至2020年的业绩承诺由不低于4亿元、4.88亿元和5.95亿元，下调至不低于2.8亿元、3.4亿元和4亿元。上海悦目主要产品为护肤品，目前主要收入来自于面膜类产品。
2018-11-09 21:12
【证监会、财政部、国资委联合发布《关于支持上市公司回购股份的意见》】财联社11月9日讯，《意见》主要内容包括：一是依法支持各类上市公司回购股份用于实施股权激励及员工持股计划。二是鼓励运用其他市场工具为股份回购提供融资等支持。继续支持上市公司通过发行优先股、可转债等多种方式，为回购本公司股份筹集资金。支持实施股份回购的上市公司依法以简便快捷方式进行再融资。上市公司实施股份回购后申请再融资的，在一定规模内取消再融资间隔期限制，审核中给予优先支持。上市公司以现金为对价，采用要约或集中竞价方式回购股份的，视同上市公司现金分红，纳入现金分红的相关比例计算。三是简化实施回购的程序。上市公司股价低于其每股净资产，或者20个交易日内股价跌幅累计达到30%的，可以为维护公司价值及股东权益进行股份回购。四是引导完善公司治理安排。五是鼓励上市公司的控股股东、实际控制人结合自身状况，积极增持上市公司股份，推动上市公司回购公司股份，并在资金方面提供支持。
2018-11-09 21:00
财联社11月9日讯，商品期货夜盘开盘多数下跌，燃油、原油跌近2%领跌。黑色系涨跌不一，螺纹、热卷、焦炭下跌，动力煤上涨。
2018-11-09 20:57
【独家电报|基石药业递表申请赴港上市 港交所将迎来又一家生物科技公司】财联社11月9日讯，记者获悉，国内创新生物制药企业基石药业已递交香港IPO申请，成为继歌礼制药、百济神州等之后又一家赴港上市的未盈利生物科技公司。基石药业致力于肿瘤免疫药物的开发，目前，其产品管线中已有十四款抗肿瘤产品，其中PD-L1抗体CS1001临床进展领先。从2016年成立至今，公司融资超过4.1亿美元，投资机构包括新加坡政府投资公司（GIC）、红杉资本、元禾原点等，其中A轮1.5亿美元和B轮2.6亿美元的融资额均打破当时行业记录。（财联社记者 徐红）
2018-11-09 20:41
【晨鸣纸业：拟引入第三方投资者 对部分子公司增资30亿至100亿】财联社11月9日讯，晨鸣纸业晚间公告，为降低公司整体负债水平，拟对所属的湛江晨鸣、黄冈晨鸣、寿光美伦、江西晨鸣、晨鸣融资租赁等子公司引入第三方投资者进行增资，增资总额预计30亿元-100亿元。增资后，公司将通过子公司章程和增资协议约定，仍然拥有对上述子公司的实质控制权。
2018-11-09 20:40
【利德曼：广州国资公司拟成为公司控股股东】财联社11月9日讯，利德曼晚间公告，公司控股股东迈迪卡拟将公司股份1.26亿股，协议转让给广州开发区金融控股集团旗下公司——凯得科技，转让总价9.8亿元。转让完成后，凯得科技将持有1.26亿股，占总股本的29.71%，成为公司控股股东。公司实控人将变更为广州经济技术开发区管委会。该项交易尚需广州市国资委审批后生效。
2018-11-09 20:20
