2018-07-29 20:41
【海南国际仲裁院挂牌成立】财联社7月29日讯，海南国际仲裁院29日在海口挂牌成立，这是继今年初深圳国际仲裁院建立以理事会为核心的法人治理机制以来中国的第二例，旨在匹配中央支持海南全面深化改革开放、建立自由贸易区(港)的需要。（中新社）
2018-07-29 18:20
【最高检下发通知：依法严惩重罚生态环境违法犯罪行为】财联社7月29日讯，最高检近日下发《关于充分发挥检察职能作用助力打好污染防治攻坚战的通知》。通知要求，以“零容忍”态度坚决惩治非法排放、倾倒或者处置有毒有害污染物、非法排放超标污染物的犯罪，以及篡改伪造环境监测数据、干扰自动检测、破坏环境质量检测系统的犯罪，无证为他人处置危险废物、故意提供虚假环境影响评价意见等环境污染犯罪。重点关注协同打赢蓝天保卫战、打好柴油货车污染治理、城市黑臭水体治理、渤海综合治理、长江保护修复、水源地保护、农业农村污染治理等七场标志性重大战役。
2018-07-29 18:08
【公安机关对长春长生董事长高某芳等18名犯罪嫌疑人提请批捕】财联社7月29日讯，7月23日以来，经长春市公安机关开展侦办工作，基本查明长春长生生物科技有限责任公司生产冻干人用狂犬病疫苗的涉嫌违法犯罪事实。长春新区公安分局以涉嫌生产、销售劣药罪，对长春长生生物科技有限责任公司董事长高某芳等18名犯罪嫌疑人向检察机关提请批准逮捕。
2018-07-29 17:50
【南京市水泥企业停产10天】财联社7月29日讯，南京市政府发布通知，为切实保障2018年世界羽毛球锦标赛期间空气质量优良，要求从7月29日至8月7日（共10天），全市水泥企业停产，其他行业企业均需按不同要求停限产。（数字水泥网）
2018-07-29 17:35
【京蒙签署10项扶贫协作协议 金额超340亿元】财联社7月29日讯，为进一步深入推进北京市与内蒙古自治区的扶贫协作，首农食品集团、京东集团等北京9家企业28日与内蒙古自治区有关旗、市、单位签署了10项产业就业扶贫协议，协议金额超过340亿元。（新华社）
2018-07-29 17:19
【美锦能源：控股股东拟引枣矿集团战略入股】财联社7月29日讯，美锦能源公告，控股股东美锦集团有意在对集团内资产、负债梳理、剥离的基础上，拟引进枣矿集团成为战投。枣矿集团有意对美锦集团实施战略入股，获取美锦集团的煤炭、焦化以及相关产业链资产。双方将根据正式审计、评估结果，确定本次合作涉及的金额和增资入股的具体方式，美锦能源存在控股股东及实控人变更的可能。
2018-07-29 17:08
【昆仑万维：参股公司Opera在纳斯达克挂牌上市】财联社7月29日讯，昆仑万维公告，参股公司Opera Limited于7月27日（美国时间）在美国纳斯达克证券交易所挂牌上市。上市后，公司通过香港万维持有Opera Limited 9600万股，占Opera Limited发行后总股本的43.7%。
2018-07-29 17:04
【国泰君安启动成立500亿母基金 聚焦五大重点产业】财联社7月29日讯，国泰君安证券近期启动成立规模为500亿元的母基金，首期募资100亿元，按照“4、4、2”的比例分别用于投资内部子基金、外部子基金和直接投资。据了解，国泰君安证券创新投资将聚焦“先进装备制造、新一代信息技术、医疗健康、环保新能源、消费与现代服务业” 五大产业领域进行重点布局。（证券时报）
2018-07-29 16:54
【林洋能源：拟1亿至5亿元回购股份 用于员工持股计划】财联社7月29日讯，林洋能源公告，公司决定回购股份用于员工持股计划。回购的资金总额不低于1亿元，不超5亿元。回购的价格不超过7.29元/股。
2018-07-29 16:46
【广生堂：恩替卡韦胶囊一致性评价获受理】财联社7月29日讯，广生堂公告，收到国家药监局下发的公司恩替卡韦胶囊一致性评价的受理通知书。恩替卡韦胶囊一致性评价的受理标志着公司该产品的一致性评价工作已基 本完成，进入了审评报批阶段。如顺利通过将对公司的经营业绩产生积极的影响。
2018-07-29 16:28
【横店东磁：上半年盈利3.22亿 同比增45.2%】财联社7月29日讯，横店东磁披露2018年半年度业绩快报，上半年实现营收30.56亿元，同比增长11.6%；实现净利3.22亿元，同比增长45.2%；基本每股收益0.196元。上半年，磁性材料下游行业市场景气度提升。同时，在太阳能光伏领域，公司通过增加高效PERC单晶电池片产能、提升产品转换率，提高了公司高端产品的收入占比。
2018-07-29 16:24
【国际锐评：欧洲没胃口吃下被中国拒绝了的美国大豆】财联社7月29日讯，对美国豆农而言，他们需要稳定的出口市场而非政府的救济支票，而特朗普政府给他们寻找的欧洲新市场，根本没那么大的胃口可以吃下被中国拒绝了的大豆。对美国310多万农场主而言，他们几十年来打拼下来的中国市场正在失去，这是靠救济支票根本弥补不回来的。（中新网）
2018-07-29 16:23
【梦网集团：拟斥资不超3.2亿元回购股份】财联社7月29日讯，梦网集团公告，公司拟回购股份，资金总额不超过3.2亿元，回购的股份将予以注销，从而减少公司的注册资本。回购价格不超过12元/股。
2018-07-29 16:07
【海口将从严从重处罚不合理低价游】财联社7月29日讯，7月28日，央视曝光了“海南不合理低价游乱象”。节目播出后，当晚海口迅速安排部署四个检查小组，分赴被曝光的四家旅游企业，依法对涉嫌“不合理低价游”展开调查。下一步海口相关部门将进行深入的调查取证，完成证据收集工作后，依法按不合理低价从严从重处罚。同时，举一反三，加大力度打击不合理低价游现象。（海南日报）
2018-07-29 16:02
【成都：拍卖土地配建租赁住房并交由国有公司管理】财联社7月29日讯，成都市近日出台相关政策，规范拍卖土地配建租赁住房的建设、装修、管理。办法明确，配建租赁住房应交由国有住房租赁公司运营管理，鼓励国有公司与市场化住房租赁企业合作经营，提高运营管理水平。配建租赁住房通过评估确定起拍租金价，并通过竞价确定成交租金价，租金年度涨幅不超过5%。
2018-07-29 15:53
【利群股份：上半年盈利2.81亿 同比增长近35%】财联社7月29日讯，利群股份披露2018年半年度业绩快报，上半年实现营收56.24亿元，同比增长4.79%；实现净利2.81亿元，同比增长34.74%；基本每股收益0.33元。业绩增长因公司规模保持稳健扩张，销售业绩不断提升；品牌代理和商业物流业务不断完善，盈利能力持续提升。
2018-07-29 15:45
【中油工程：联合中标的尼日利亚项目合同额增至16.1亿美元】财联社7月29日讯，中油工程公告，此前公司下属企业联合尼日利亚Brentex，中标尼日利亚国家石油公司相关天然气管道工程。7月27日，上述合同方就天然气管道工程追加工作量签订了EPC合同补充协议，因新增工作追加合同额4.09亿美元。至此，该项目合同总金额为16.1亿美元，据测算公司承担的总合同额约11.27亿美元。
2018-07-29 15:35
【国内企业对D股关注度不断提升】财联社7月29日讯，7月28日，由中民金服等举办的2018中国上市公司在德国融资与并购论坛在江苏昆山举行。中欧国际交易所执行董事陈志勇在论坛上表示，随着青岛海尔宣布发行D股，国内上市公司对D股关注度在增加，目前有很多企业感兴趣。也有些企业可能还在等待青岛海尔D股IPO项目落地，进一步观察下估值、流动性等情况。（中证网）
2018-07-29 15:21
【安徽省环保厅挂牌督办一批环保弄虚作假案件】财联社7月29日讯，安徽省环保厅今年6月以来重点检查群众反映强烈的污染企业，发现该省多家企业存在环保设备不正常运行、废气废水直排等弄虚作假行为，并就此挂牌督办一批环境违法案件。目前，安徽省环保厅已责令相关企业改正环境违法行为，排查存在的各类环境问题，并于8月10日前将整改方案报送安徽省环保厅备案，相关案件的办理进展将通过各市环保局网站公开。（新华社）
2018-07-29 14:40
【三六零：参股公司纳斯达克挂牌上市】财联社7月29日讯，三六零晚间发布公告，公司参股公司Opera于7月27日在美国纳斯达克证券交易所挂牌上市。Opera挂牌上市后，公司通过Qifei持有Opera4675万股普通股，占Opera发行后普通股总数的21.3%。
2018-07-29 14:32
【中国人寿：遭央行行政处罚】财联社7月29日讯，中国人寿晚间公告，近日收到《中国人民银行行政处罚决定书》。中国人民银行认定，公司于2015年7月1日至2016年6月30日期间，未按照规定保存客户身份资料和交易记录以及未按照规定报送大额交易报告和可疑交易报告，依据《中华人民共和国反洗钱法》，公司被合计处以70万元罚款。公司表示，截至目前，公司已完善反洗钱制度，建立了新一代反洗钱系统。
2018-07-29 14:25
【深交所：坚决贯彻退市决定精神 严格落实退市主体责任】财联社7月29日讯，日前，证监会发布《关于修改<关于改革完善并严格实施上市公司退市制度的若干意见>的决定》。下一步，深交所将对《股票上市规则实施办法》及相关配套规则进行修改完善，明确相关新老划断安排，报证监会批准后发布实施。同时，切实担负起一线监管法定职责，坚定不移地履行退市主体责任，严把退市制度执行关，特别是对于严重危害市场秩序，严重侵害群众利益，造成重大社会影响的重大违法公司，坚决做到“出现一家、退市一家”，不姑息，零容忍，净化市场环境，维护退市制度的严肃性和权威性。
2018-07-29 14:13
【元祖股份：上半年净利同比增长逾5倍】财联社7月29日讯，元祖股份晚间发布业绩快报，公司上半年营收为7.17亿元，同比增长8.56%；净利为2105万元，同比增长513.76%。报告期，公司的销售收入增加，且成本率与去年基本持平；此外，公司利用闲置资金进行理财产品投资的收益比去年同期增加近820万。另外，营业外支出比去年同期减少275万。
2018-07-29 14:10
【国际空间站上打造太空最低温 正式科研预计9月开始】财联社7月29日讯，美国航天局喷气推进实验室最新报告说，他们利用一个叫冷原子实验室的设备，成功在国际空间站上制造出仅比绝对零度(零下273.15摄氏度)高100纳开尔文的极端低温。这是太空中迄今已知存在的最低温度。1纳开尔文相当于10的负9次方开尔文。相比之下，太空的平均温度为3开尔文，即零下270.15摄氏度。（新华社）
2018-07-29 14:06
【一箭双星！我国成功发射第33、34颗北斗导航卫星】财联社7月29日讯，今天9时48分，我国在西昌卫星发射中心用长征三号乙运载火箭（及远征一号上面级），以“一箭双星”方式成功发射第33、34颗北斗导航卫星。这两颗卫星属于中圆地球轨道卫星，是我国北斗三号系统第九、十颗组网卫星。
2018-07-29 13:43
【康泰生物：公司生产的疫苗无质量问题】财联社7月29日讯，康泰生物今日在互动平台上表示，公司生产的疫苗无质量问题。康泰生物称，2013年的乙肝疫苗事件，与公司疫苗质量无关系，是因媒体不实报道引起的公众恐慌，国家药品监管部门和世界卫生组织已经做了澄清。30年来，疫苗质量非常稳定、可靠，公司为中国摆脱乙肝大国的帽子做了重大贡献。
2018-07-29 12:56
【上半年我国软件业务收入同比增长14.4%】财联社7月29日讯，工信部消息，上半年，我国软件和信息技术服务业发展保持平稳向好，业务收入增速有所提升，利润总额保持增长，从业人数和工资总额稳步增加。软件产品收入稳定，信息技术服务收入较快增长。上半年，我国软件和信息技术服务业完成软件业务收入29118亿元，同比增长14.4%，增速同比提高0.8个百分点。其中二季度软件业务收入同比增长14.7%，增速比一季度提高0.7个百分点。
2018-07-29 12:50
【超百家公司中报下周登场 康泰生物在列】财联社7月29日讯，两市下周预计将有130家公司披露半年报。在90家已发布了业绩预告的公司中，七成公司预喜。其中，业绩预增且预增上限超过150%的有安阳钢铁等15家公司。此外，康泰生物预计将于下周五盘后公布半年报，成为生物疫苗核心企业中首家披露的公司。
2018-07-29 11:58
【7月份农产品景气度提升明显】财联社7月29日讯，7月份下游农产品消费景气度较高。进入7月份，猪肉价格明显上涨，至7月25日已上涨至17.90元/斤，较7月初上涨约8.35%，猪粮比价也回升至6.39。白羽肉毛鸡价格创新高。至7月25日，山东棚前白玉肉毛鸡价格4.45元/羽，价格创年内新高。
2018-07-29 11:51
【山东疾控：坚决拥护国务院调查组对长春长生公司的调查意见】财联社7月29日讯，山东疾控中心发文表示，我们对长生生物这种不良企业的造假行为表示强烈的愤慨。我们同广大儿童家长一样，感到十分愤怒和痛心。孩子们的健康也是我们的愿望，我省已安排对接种过不合格百白破疫苗的儿童进行补种，各地已陆续开展工作。
2018-07-29 11:44
【安徽：推动集成电路全产业链发展 加快培育产业集群】财联社7月29日讯，28日上午，安徽省长李国英赴合肥市调研集成电路产业发展工作。他强调，要把集成电路产业发展摆在更加突出的战略位置，要大力完善产业链条，加强补链型项目建设，推动集成电路设计、制造、封装、测试、材料、设备制造等全产业链发展。要加快培育产业集群，充分发挥龙头项目和领军企业带动作用，大力完善产业生态，增强可持续发展能力。
2018-07-29 11:00
【中国交建和中国港湾中标巴拿马跨运河大桥项目】财联社7月29日讯，巴拿马公共工程部日前宣布，中国交通建设股份有限公司和中国港湾工程有限责任公司联营体成功中标巴拿马运河第四桥项目，中标合同价14.2亿美元。巴拿马公共工程部27日确认，中国交建和中国港湾联营体以总分第一获得巴拿马运河四桥合同，这是未来几年在巴拿马乃至中美洲最受关注的重点工程，也是中资企业在美洲地区中标的最大桥梁单体项目。
2018-07-29 10:57
【恒大研究院：拼多多有两大明显短板】财联社7月29日讯，恒大研究院周哲、沈明辉发文称，相比淘宝和京东，拼多多的消费者更集中于低线城市，有57%用户来自于三线及以下城市。拼多多的成功与挖掘低线城市高龄消费者的消费潜力息息相关，与其转型面向中产阶级，不如深耕这部分客户。拼多多有两大明显短板：1）需求端——假货横行、恶性营销引消费者反感。“骗”成拼多多最大标签。2）供给端——大额罚款引起商家反抗。拼多多能否延续之前的高速发展，取决于能否将明显短板补齐。
2018-07-29 10:06
【新华社：楼市调控需精准出击巩固成果】财联社7月29日讯，新华社今日发文称，今年以来，楼市调控“一城一策”精准发力，全国楼市总体平稳运行，调控取得初步成效。但是，一些开发商炒买炒卖、哄抬价格、诱导购房者规避政策，扰乱市场秩序，影响市场稳定，对部分城市房价上涨推波助澜。改善和创新楼市调控手段，精准出击，是巩固楼市调控成果的当务之急。
