2018-10-20 15:07
【9个京津冀协同发展项目集中签约落户天津港保税区】财联社10月20日讯，昨日，中铁十二局集团国际工程有限公司、嘉里丰厨投资平台项目、北汽鹏龙开利平行进口车整备中心项目等9个京津冀协同发展项目集中签约落户天津港保税区，涉及人工智能、总部经济、金融创新等多个领域。其中，中铁十二局国际工程公司决定将其运营总部由北京亦庄迁入保税区，并利用自贸区功能，拓展公司海外业务。
2018-10-20 13:59
【国内钢价涨幅收窄 铁矿石市场稳中有升】财联社10月20日讯，受到期货市场的影响，国内现货钢市起而又落，钢价总体涨幅收窄。铁矿石市场稳中有升，港口矿石库存水平有所上行。相关机构分析认为，目前钢市的终端采购需求较为旺盛，而钢厂的资源供给较为理性，这给钢价提供了一定的支撑力度。短期内钢市还是以震荡运行为主。
2018-10-20 13:54
【熊猫直播年底将启动上市计划】财联社10月20日讯，熊猫直播COO张菊元表示，公司年底将启动上市，香港、美国交易所都在考虑范围。张菊元还表示，公司还活着，盈利在望，且明年Q1熊猫直播将从巨头手中拿到融资，超过上轮的50亿元估值。（36氪）
2018-10-20 13:28
【北京土拍再次释放积极信号：一日揽金近80亿 最高溢价率24.34%】财联社10月20日讯，10月19日，北京市国土局出让三宗住宅类用地，最终分别被北京金隅以33.2亿元、金茂+中铁+路劲联合体以37亿元、中铁建以9.25亿元竞得，合计一日总成交金额为79.45亿元。最高溢价率达24.34%。易居研究院智库中心研究总监严跃进表示：“对于当前此类土地拍卖来说，区位优势较好，未来可以享受北京南部区域发展的机会，所以总体上说溢价率高。”（每经）
2018-10-20 13:13
【俄央行：欧洲提议的新支付系统具有可行性】财联社10月20日讯，俄罗斯中央银行行长纳比乌琳娜19日表示，欧洲相关国家提议建立的新支付系统具有可行性。“俄罗斯24”新闻频道19日援引纳比乌琳娜的话报道，俄方认为，建立一个与环球银行金融电信协会相似的支付系统的提议切实可行。纳比乌琳娜说，这是欧洲相关国家的提议，俄方尚未受邀参与其中，如果收到邀请，俄方会考虑此事。（新华社）
2018-10-20 13:08
【哈啰携手嘀嗒上线网约出租车 81市同步推进】财联社10月20日讯，经历一周试点运营之后，哈啰网约车业务正式上线。10月19日，哈啰出行宣布正式接入嘀嗒出行，在北京、杭州等全国81个城市同步上线嘀嗒出租车业务，其中包括10月11日已率先试点上线的上海、成都、南京三地，用户可通过哈啰出行App或支付宝小程序，实现网约出租车服务。（每经）
2018-10-20 12:51
【习近平致电祝贺国产大型水陆两栖飞机AG600水上首飞成功】财联社10月20日讯，我国自主研制的大型灭火/水上救援水陆两栖飞机AG600，10月20日上午在湖北荆门漳河机场成功实施首次水上试飞任务。中共中央总书记、国家主席、中央军委主席习近平致电表示热烈祝贺。（新华社）
2018-10-20 12:44
【李克强会见意大利总理孔特】财联社10月20日讯，当地时间10月19日下午，国务院总理李克强在布鲁塞尔会见意大利总理孔特。李克强指出，中方从不刻意追求对任何国家的贸易顺差，愿同意方推进双边贸易平衡增长，扩大能源、高端制造、创意设计合作，促进两国中小企业合作。中方愿将“一带一路”倡议同意方发展战略相对接，拓展第三方市场合作，以扎实行动推动双边务实合作取得新成果。（新华社）
2018-10-20 12:33
【国家管网公司或推迟到明年组建 保供优先】财联社10月20日讯，从广东油气商会10月19日于佛山召开的“2018年中国地方天然气管网研讨会”上得知，为了保障今年冬季天然气供应，原本计划今年下半年筹备挂牌的国家油气管网公司基本确定往后推移。多个消息源表示，国家管网公司或于明年上半年挂牌。（南方能源观察）
2018-10-20 12:19
【李克强会见希腊总理齐普拉斯】财联社10月20日讯，当地时间10月19日下午，国务院总理李克强在布鲁塞尔会见希腊总理齐普拉斯。李克强表示，中方愿同希腊共同努力落实好共建“一带一路”合作协议，推动以比雷埃夫斯港为标志的务实合作不断取得新成果。中方愿鼓励中国有实力的企业赴希腊投资兴业，扩大进口有竞争力的希腊农产品，本着商业化、可持续原则深化金融合作。（新华社）
2018-10-20 12:15
【法拉第未来：公司研发以及工厂的关键项目仍在推进中】财联社10月20日讯，对于“FF91量产停顿”的传闻，法拉第未来回应称，公司研发以及工厂的关键项目仍在推进中。而关于与恒大之间的仲裁，法拉第未来则向记者表示，没有更多的消息要宣布。近日，有报道称由于“恒大拒绝提前支付款项”，FF91量产工作现已停顿，而仲裁结果或将于近日出炉。从相关概念股来看，自贾跃亭与恒大爆出纠纷之后，乐视网股价已累计下跌超过三成。与此同时，贾跃亭所持乐视网部分股票已被司法处置用于偿债。（证券时报）
2018-10-20 12:13
【李克强会见欧盟委员会主席容克】财联社10月20日讯，当地时间10月19日下午，国务院总理李克强在布鲁塞尔会见欧盟委员会主席容克。李克强指出，中国全面深化改革和扩大开放的决心坚定不移，这是中国自身发展的需要和自主选择。我们对所有在华注册的中外资企业一视同仁对待，将努力打造市场化、法治化、国际化的营商环境。中方赞同对世界贸易组织规则进行完善，但是不能“另起炉灶”，应在世贸组织规则基础上予以改进；应当尊重自由贸易等世贸组织的核心理念，自由贸易已经深入人心，给人类带来了和平发展与繁荣，应在自由贸易基础上促进公平贸易；要充分尊重并照顾发展中国家利益，缩小南北差距，发展问题不解决，发达国家也难以独善其身。
2018-10-20 12:12
【李克强：中国将坚持市场化的汇率改革方向 不搞竞争性贬值】财联社10月20日讯，国务院总理李克强19日在布鲁塞尔出席第十二届亚欧首脑会议，并发表题为《共担全球责任　共迎全球挑战》的引导性发言。李克强强调，中国将坚持市场化的汇率改革方向，不会搞竞争性贬值，人民币汇率完全能够在合理均衡水平上保持基本稳定。拥有13亿多人口的中国是个大市场，经济发展潜力大、韧性强、空间广，面对外部环境的变化具有较大的回旋余地和应变能力，完全可以保持经济持续健康发展。（新华社）
2018-10-20 11:45
【江西支持虚拟现实产业发展打造创新高地】财联社10月20日讯，江西省日前印发《加快推进虚拟现实产业发展的若干措施》，提出要在产品推广应用、专业人才和公共服务等方面对虚拟现实产业提供支持，打造虚拟现实产业集群和创新高地。
2018-10-20 11:45
【郑商所苹果“保险+期货”试点项目落地陕西省白水县】财联社10月20日讯，从郑州商品交易所获悉，由郑商所支持、国元期货有限公司承办的苹果“保险+期货”白水县试点项目已于近日出单，标志着试点项目顺利落地。
2018-10-20 10:14
【《个人所得税专项附加扣除暂行办法（征求意见稿）》公布】财联社10月20日讯，财政部、国家税务总局会同有关部门起草的《个人所得税专项附加扣除暂行办法（征求意见稿）》在两部门官网开始为期两周的向全社会公开征求意见。按照暂行办法规定，专项附加扣除标准并非一成不变，将随着教育、住房、医疗等民生支出变化情况适时调整。据悉，暂行办法向社会公开征求意见后将依法于2019年1月1日起实施。
2018-10-20 10:05
【9月OPEC和非OPEC产油国减产协议执行率下降至111%】财联社10月20日讯，三位知情人士表示，石油输出国组织(OPEC)和非OPEC监督委员会发现，9月原油生产国的减产协议执行率下降至111%，因为产油国增产。（路透）
2018-10-20 09:58
【雄安新区华北最近出海通道天津东段动工】财联社10月20日讯，雄安新区华北最近出海通道——津石高速公路的天津东段正式开工建设。津石高速全线建成后，天津滨海新区与雄安新区之间车程预计可缩短至1.5小时左右。
2018-10-20 09:43
【三季度全国工业产能利用率76.5%】财联社10月20日讯，据国家统计局消息，2018年三季度全国工业产能利用率为76.5%，比上年同期下降0.3个百分点。前三季度，全国工业产能利用率为76.6%，与上年同期持平。
2018-10-20 09:31
【9月份一线城市商品住宅销售价格环比下降】财联社10月20日讯，统计局今日发布70个大中城市住宅销售价格月度报告，9月份一线城市商品住宅，销售价格环比下降，二三线城市涨幅回落。15个热点城市新建商品住宅销售价格上涨城市个数减少，涨幅回落。15个热点城市新建商品住宅销售价格环比下降的城市有2个，比上月增加1个；持平的2个，与上月相同；上涨的11个，减少1个，最高涨幅为1.3%，11个城市中有9个城市涨幅比上月回落。
2018-10-20 08:54
【“证照分离”改革方案11月10日前公开】财联社10月20日讯，市场监管总局局长张茅要求，全国工商和市场监管部门要牵头制定本地区“证照分离”改革工作方案，于10月23日前完成动员部署，建立部门协调机制，逐一制定出台直接取消审批、审批改为备案、实行告知承诺、优化准入服务的具体管理措施，并于11月10日前将具体措施报送市场监管总局备案,同时向社会公开，确保改革在全国同步正式实施。（法制日报）
2018-10-20 08:50
【十大基金公司力挺A股：政策底夯实 投资价值凸显】财联社10月20日讯， 19日监管层密集发声回应市场关切，提振市场信心。接受记者采访的十大基金公司表示，目前A股估值处于相对低位，投资价值进一步凸显，关注盈利增长稳健的公司。海富通基金总经理助理王智慧表示，刘鹤副总理强调对民营经济的重视，鼓励地方政府帮助有发展前景的公司纾解股权质押困难，允许银行理财子公司直接投资股票等，体现政府稳增长的意图。广发基金认为，中国股市近期的下跌已反映主要的市场风险，当前已经具有较高投资价值。（中国证券报）
2018-10-20 08:22
【京津冀大数据教育区块链试验区在廊坊启动】财联社10月20日讯，10月19日，京津冀大数据教育区块链试验区在廊坊开发区京津冀大数据创新产业园正式启动建设。这是目前全国首个大数据教育区块链试验区。
2018-10-20 08:18
【中国页岩气探明储量超万亿立方米】财联社10月20日讯，《中国矿产资源报告（2018）》正式对外发布。截至今年4月底，我国页岩气累计探明地质储量已经超过万亿立方米。《报告》显示，截至2017年底，我国已发现矿产173种，其中天然气水合物为当年新立矿种，初步预测我国海域天然气水合物资源量约800亿吨油当量；煤炭、石油、天然气、页岩气、锰矿、金矿、石墨等重要矿产查明资源储量增长。
2018-10-20 08:15
【海南省政府与太平洋建设集团签署合作协议】财联社10月20日讯，海南省政府与太平洋建设集团于19日签署合作协议。太平洋建设集团在协议中承诺，将发挥世界500强企业在财力、技术、人才、智慧等方面的优势，全面参与海南省、海口市及江东新区基础设施投资与建设。5年内在海南省的总投资不低于100亿元。同时，海口市政府与太平洋建设集团签署了落户协议。
2018-10-20 08:08
【今日头条估值750亿美元 正进行Pre-IPO轮融资】财联社10月20日讯，今日头条正进行Pre-IPO轮融资，软银、KKR和春华领投，共募集40亿美元，投前估值750亿美元。同时，今日头条已经启动IPO的筹备工作，将于明年正式上市。
2018-10-20 06:48
【沙特称初步调查结果显示记者卡舒吉已死亡 18名涉事人员已被逮捕】财联社10月20日讯，当地时间20日凌晨，沙特国家通讯社发布通告，援引沙特总检察长的表态，称初步调查结果显示沙特籍记者卡舒吉已经死亡。沙特公布卡舒吉死亡事件初步调查结果：沙特总检察长在一份报告中宣布，初步调查显示，沙特籍记者卡舒吉在沙特驻伊斯坦布尔领馆中与沙特调查人员发生冲突后死亡。报告并未公布冲突的具体细节。报告同时通报，沙特安全部门已经逮捕了18名涉事人员，详细调查人在进行当中。沙特政府将进行详细调查，并将所有相关人员绳之以法。（央视）
2018-10-20 06:41
【小牛电动收跌近4% 赴美IPO首日破发】财联社10月20日讯，小牛电动周五正式在纳斯达克挂牌上市，首日表现不佳，截至收盘，股价较其9美元发行价下跌3.89%，报8.65美元，盘中走势大幅震荡，最高涨超13%，最低跌逾16%。小牛电动IPO发行价9美元，位于此前公布的9-10美元发行价格区间的下限，并将发行量从此前的800万股美国存托凭证（ADS）缩减至700万，募集6300万美元。（腾讯科技）
2018-10-20 04:42
【证券时报头版评论：集体喊话产生共振 稳定股市重在落实】财联社10月20日讯，证券时报头版评论文章称，昨日，中共中央政治局委员、国务院副总理刘鹤带领一行两会负责人，直面股市近期大幅波动，回应市场各方关切，推出多项纾缓市场压力举措。集体喊话产生共振，A股市场迎来久违的大幅上涨。当前，稳定股市的任务迫在眉睫，各个职能部门应该积极作为，勇于担当，协同行动，务求实效，以不达目标绝不收兵的姿态，推动股市早日回归均衡水平，更好发挥服务实体经济功能。
2018-10-20 04:37
财联社10月20日讯，穆迪：下调意大利评级至BAA3，前景展望稳定。
2018-10-20 04:16
【中概念股多数收跌 京东收跌1.37%】财联社10月20日讯，中国概念股多数收跌，京东收跌1.37%，百度收涨0.02%，阿里巴巴收涨0.64%。第九城市收涨65.61%，龙运国际收涨19.53%，中网在线收涨15.56%，敦信金融收涨15.37%，橡果国际收涨13.47%，兰亭集势收涨9.86%。凌动智行收跌15.74%，趣头条收跌6.79%，陌陌收跌6.68%。
2018-10-20 04:04
财联社10月20日讯，美国总统特朗普称，可能考虑就KHASHOGGI事件制裁沙特。
2018-10-20 04:00
【美国三大股指收盘涨跌互现 道指小涨0.26%】财联社10月20日讯，美国股市全天走势震荡，至收盘三大股指涨跌不一。截止收盘，标普500指数下跌0.04%，报2767.78点；纳斯达克指数下跌0.48%，报7449.03点；道琼斯工业指数上涨0.26%，报25444.34点。科技股多数下跌，AMD跌超11%，奈飞跌超4%。本周，道琼工业指数上涨0.4%，标普500指数微升0.02%，纳斯达克指数下跌0.6%。
2018-10-20 03:41
财联社10月20日讯，消息人士称，特斯拉现在有能力维持近1000辆车/天的产量。（路透）
2018-10-20 02:55
【美油布油双双小幅收涨】财联社10月20日讯，WTI 11月原油期货收涨0.47美元，涨幅0.68%，报69.12美元/桶。布伦特12月原油期货收涨0.49美元，涨幅0.62%，报79.78美元/桶。
2018-10-20 02:31
财联社10月20日讯，上海原油期货主力合约SC1812夜盘收涨0.6%，报556.5元/桶。
2018-10-20 02:07
财联社10月20日讯，美国股市小幅跳水，三大股指均刷新日低，纳指跌0.7%。
2018-10-20 02:05
【英国政府准备放弃一项关键的爱尔兰边境诉求】财联社10月20日讯，据彭博周五援引消息人士报道，英国首相特雷莎梅将放弃一个关键的脱欧诉求，以此试图解决爱尔兰边境问题。报告称，这一可能的调整可能会导致英国最终无限期遵守欧盟的海关规则。在英国与欧盟的退欧谈判中，爱尔兰边境问题日益占据主导地位。特雷莎梅周四晚些时候表示，打破僵局的一个办法可能是延长英国退欧过渡期。（路透）
2018-10-20 01:38
财联社10月20日讯，COMEX 12月黄金期货收跌0.11%，报1228.7美元/盎司。
2018-10-20 01:34
财联社10月20日讯，洲际交易所(ICE)：截至10月16日当周，布伦特原油期货投机性净多头头寸减少66403手至409118手。
2018-10-20 01:02
【美国本周石油钻井数增加4台】财联社10月20日讯，贝克休斯数据显示，美国10月19日当周石油钻井数增加4台，至873台。
2018-10-20 00:50
【卡普兰：美联储“基本上已经达成”其两大目标】财联社10月20日讯，美联储卡普兰表示，美联储“基本上已经达成”其两大目标。刺激影响将在2019年和2020年逐渐衰弱。可能再有2-3次加息后就能达到美联储的中性利率水平。2-3次加息可能到2019年6月前发生。
2018-10-20 00:40
【李克强出席第十二届亚欧首脑会议】财联社10月20日讯，当地时间10月19日上午，国务院总理李克强在布鲁塞尔出席第十二届亚欧首脑会议。 李克强指出，我们要加大基础设施方面的“硬联通”，打造亚欧大交通、大产业、大物流格局。同时也要加强制度政策规则和标准等方面的“软联通”，激发资本、技术、服务和数据等要素的活力。秉持共商共建共享原则，加强“一带一路”倡议同各国发展战略对接，实现共同发展和繁荣。 （新华社）
2018-10-20 00:28
财联社10月20日讯，纳斯达克综合指数完全回吐稍早涨幅，现跌0.4%，标普500指数涨幅收窄至0.1%。
2018-10-20 00:19
财联社10月20日讯，美联储博斯蒂克：有证据表明经济仍在扩张。
2018-10-20 00:10
财联社10月20日讯，英国央行行长卡尼：英国银行业能同时处理脱欧问题和贸易纷争。英国央行重视最坏情形，而不是最可能的英国退欧情形。
2018-10-19 23:35
【在岸人民币兑美元夜盘收涨87点】财联社10月19日讯，在岸人民币兑美元夜盘收报6.9295，较周四夜盘收盘涨87点，全天成交量438.83亿美元。
2018-10-19 23:33
【国内商品期货夜盘涨跌不一】财联社10月19日讯，国内商品期货夜盘涨跌不一。焦炭、焦煤、动力煤分别收跌0.63%、0.29%、0.52%。棕榈油、豆油分别收涨0.25%、0.03%，菜油收跌0.03%。燃油涨2.32%，铁矿石涨1.36%，PTA涨0.31%。
2018-10-19 23:30
【欧洲三大股指收盘涨跌互现】财联社10月19日讯，欧洲三大股指收盘涨跌互现。法国CAC40指数收跌0.63%，报5084.66点，周跌0.22%，连跌四周；德国DAX指数收跌0.31%，报11553.83点，周涨0.26%，结束三周连跌；英国富时100指数收涨0.32%，报7049.80点，周涨0.77%。
2018-10-19 23:20
【上海：加快培育具有国际竞争力的创新型领军企业】财联社10月19日讯，上海市委常委会今天下午举行会议。会议指出，高新技术企业是推动高质量发展的重要载体。必须增强紧迫感、责任感，积极支持高新技术企业发展壮大，加快培育一批掌握核心技术、拥有自主知识产权、具有国际竞争力的创新型领军企业。生物医药产业是上海战略性新兴产业的重要支柱。要坚持研发与制造并重，依托研发机构和人才密集、生物医药企业集聚等有利条件，全力打造全球顶级生物医药产业集聚区，加快打造一批具有国际竞争力的高端生物医药产业基地和具有国际影响力的知名品牌。（上观）
2018-10-19 23:07
【甘肃开展打赢蓝天保卫战三年行动 明年起停售低于国六标准汽柴油】财联社10月19日讯，近日，甘肃省政府印发《甘肃省打赢蓝天保卫战三年行动作战方案（2018—2020年）》。《方案》提出十一大类43条具体措施，形成政府统领、企业施治、市场驱动、公众参与的大气污染防治新机制，用三年时间坚决打赢蓝天保卫战。《方案》指出，2019年1月1日起，全省全面供应符合国六标准的车用汽、柴油，停止销售低于国六标准的汽柴油，实现车用柴油、普通柴油、部分船舶用油“三油并轨”。（兰州日报）
2018-10-19 23:04
【东沣B：控股股东倡议全体股东及员工增持并承诺兜底】财联社10月19日讯，东沣B晚公告，控股股东王栋倡议公司全体股东及员工增持并承诺：10月22至31日，当公司股价低于或等于1.13港元时，公司员工及在10月24日持有公司股票的股东及其直系亲属买入公司股票，并连续持有至12月28日的，以12月28日收盘价计算，若亏损，由王栋对亏损部分100%补偿。王栋以所持公司全部限售股或1亿元现金等价物作为履约保证。目前公司经营稳定，股价已连续14日低于1元，存终止上市风险。
2018-10-19 23:03
【美的集团何享健新目标：销售、市值双双超5000亿元】财联社10月19日讯，继格力电器董明珠提出到2023年销售目标6000亿元后，美的集团也明确了近期目标。美的集团创始人何享健10月19日晚在美的集团50周年战略发布会现场表态——要很快实现营销销售超过5000个亿，股票市值超过5000个亿。美的集团2017年实现营业总收入2419亿元，2018年上半年为1437亿元。美的集团停牌前市值2671亿元。以市值目标来计算，何享健对美的集团给出的目标价在75.41元。（界面·财联社记者 张艺）
2018-10-19 23:02
【螺纹钢、热轧卷板分别收涨0.76%、0.83%】财联社10月19日讯，上期所夜盘，螺纹钢、热轧卷板分别收涨0.76%、0.83%。沥青和橡胶分别收涨1.27%、0.25%。
2018-10-19 22:54
财联社10月19日讯，证监会第十七届发审委10月23日召开发审委工作会议，审核力邦合信、苏州龙杰、蔚蓝生物三家公司首发申请。
2018-10-19 22:24
财联社10月19日讯，小牛电动在美上市首日低开5.56%，报8.50美元，IPO定价为9美元每ADS。
2018-10-19 22:17
财联社10月19日讯，瑞士再保险据悉与中国讨论投资安邦一事。（彭博）
2018-10-19 21:49
【机构已行动 已有券商开出股权质押白名单】财联社10月19日讯，据记者了解，目前已有券商在制定股票质押业务标的白名单。另据媒体报道，某国内大型券商今日紧急召开会议，准备和地方政府联合出资，入场驰援股票质押高危企业。北京某大型券商客户经理表示：“公司正在制定股票质押业务标的白名单，用以指导开展该业务，纳入白名单的约有数百家上市公司。公司要求根据白名单开展业务，不在名单中的上市公司标的，基本就不考虑了。”（中国证券报）
2018-10-19 21:48
【广州市住建委：严禁开发企业拆分价格报备】财联社10月19日讯，广州市住建委发布公告，近期，市、区住建部门在保持广州市调控力度不放松、保持成交价格稳定运行的前提下，对新建商品住房预售和网签价格指导机制进行优化，严禁开发企业拆分价格报备。广州市住建委将继续保持调控政策连续性和稳定性，继续坚决执行现行各项调控措施不动摇，继续严格对新建商品住房开展价格指导，同时，按照中央、省、市决策部署，加大对房地产市场的监督检查力度，保持广州房地产市场健康平稳运行。
2018-10-19 21:46
【北京市住建委：曝光8家拒不配合执法检查中介公司】财联社10月19日讯，北京市住建委执法人员从主流互联网平台上随机抽取了30家房地产经纪机构发布的房源，检查过程中，北京中天置地等8家经纪公司拒不配合执法调。北京市住建委执法部门在要求主流互联网平台下架全部房源信息的同时，对上述机构开展全面执法调查，违法违规行为一经查实一律按高限从严处罚。
2018-10-19 21:38
【证券时报社评：集体喊话提振信心 稳定股市重在落实】财联社10月19日讯，证券时报社评文章称，10月19日，中共中央政治局委员、国务院副总理刘鹤带领一行两会负责人，直面股市近期大幅波动，回应市场各方关切，推出多项纾缓市场压力举措。A股市场如久旱逢甘霖，迎来久违的强劲反弹。股市的调整和出清正在为股市长期健康发展创造出好的投资机会，谁把握好了这个机会，谁就可能成为中长期投资的赢家。金融监管部门政策储备充足，手中可打的牌并不少，有信心也有能力稳定股市。“现在是一个行动胜过一打纲领的关键时刻，各方面落实的力度要大一点，责任心要强一点，敢于担当，快速行动，切实推出一些具体政策，推动股市健康发展。”刘鹤副总理的要求有着明确的指向，那就是要抓紧落实。
2018-10-19 21:31
【美股高开 纳指涨0.64%】财联社10月19日讯，标普500指数开盘上涨8.95点，涨幅0.32%，报2777.73点；纳斯达克指数开盘上涨48.00点，涨幅0.64%，报7533.12点；道琼斯指数开盘上涨77.40点，涨幅0.30%，报25456.85点。
2018-10-19 21:29
【李克强会见英国首相特雷莎·梅】财联社10月19日讯，当地时间10月19日上午，国务院总理李克强在布鲁塞尔出席亚欧首脑会议期间会见英国首相特雷莎·梅。李克强表示，中英年初举行了新一轮总理年度会晤，为推动双边关系与务实合作注入新动力，特别是双方就加快“沪伦通”达成共识，使英国成为第一个将同中方开展证券联通的国家。中方愿同英方相互尊重，平等相待，增进互信，为两国深化合作创造良好条件。中国将继续扩大开放，放宽包括金融业、服务业在内的市场准入。欢迎英方抓住机遇，扩大双方经贸、金融、制造业、第三方市场等合作，推动双方互利合作再上新台阶。（新华社）
2018-10-19 21:11
【合肥：鼓励支持房地产开发企业实行新建商品房现房销售】财联社10月19日讯，合肥市房地产管理局出台商品房现房销售管理规定，《通知》明确房地产开发企业进行新建商品房现房销售前，应当到房地产行政主管部门办理新建商品房现房销售备案手续。房地产行政主管部门应当优化、简化备案手续，鼓励支持房地产开发企业实行新建商品房现房销售。开发企业领取《新建商品房现售备案证明》后，房地产开发企业应在10日内一次性公开销售全部房源，并严格执行明码标价、一房一价。对违法违规行为将依法查处，并记入公共信用信息系统。
2018-10-19 21:05
【拯救A股：刘鹤易纲郭树清刘士余力挺 机构火速布局】财联社10月19日讯，一行两会主要负责人发声力挺股市，在很多投资者意料之中，19日刘鹤接受人民日报、新华社和央视记者联合采访，直接回应投资者关心的当前股市问题，则出乎市场的普遍预料。面对决策高层的清晰表态，市场反响积极。记者同时获悉，部分券商已开始火速布局。10月19日，某国内大型券商紧急召开会议，准备和地方政府联合出资，入场驰援股票质押高危企业。此前一段时间，深圳、北京等多地地方政府表态，将安排专项资金，化解股票质押风险。（《财经》）
2018-10-19 21:00
财联社10月19日讯，商品期货夜盘开盘涨跌互现，黑色系普遍下跌，焦煤、焦炭低开逾1%领跌，沪镍高开1.4%领涨，沪铜、沪锌、原油等飘红。
2018-10-19 20:54
【天津磁卡：拟发行股份并购渤海石化 新增丙烯制造业务】财联社10月19日讯，天津磁卡晚间公告，公司拟以发行股份方式，向关联方渤化集团购买渤海石化100%股权，交易价初步确定为18.83亿元，同时拟向不超过10名特定投资者，非公开发行股份募集配套资金不超过18亿元。渤海石化是国内现代石化产业丙烯生产商，业务规模较大，盈利良好。通过此次交易，公司将新增现代石化产业平台，形成多元化经营模式。
2018-10-19 20:49
【初创企业纷纷逃离港交所上市诱惑 百年纽交所再成IPO热土】财联社10月19日讯，尽管香港一直在努力吸引企业家在此落户，但中国科技初创企业似乎仍然更青睐在纽约进行IPO。市场数据提供商Dealogic数据显示，2017年中国企业在包括中国香港在内的海外上市再掀高潮，全年海外IPO企业共74家，均分布于中国香港和美国两大资本市场，其中有50家在香港市场完成上市，其他海外市场未有中国企业IPO。然而，在今年的29宗中国科技企业IPO中，却有16家企业选择赴美上市，13家选择在港交所上市。（腾讯科技）
2018-10-19 20:43
